symbol,date,timestamp,open,high,low,close,volume
SSI,2006-12-15,1166140800,15.579,15.579,15.579,15.579,293000
SSI,2006-12-18,1166400000,17.505,18.783,17.505,18.495,340200
SSI,2006-12-19,1166486400,18.278,19.944,18.278,19.944,326900
SSI,2006-12-20,1166572800,19.798,21.848,19.798,19.798,651600
SSI,2006-12-21,1166659200,19.0,20.248,19.0,19.0,200100
SSI,2006-12-22,1166745600,17.206,17.206,17.206,17.206,413000
SSI,2006-12-25,1167004800,15.58,15.58,15.58,15.58,289000
SSI,2006-12-26,1167091200,14.457,17.095,14.457,16.242,435500
SSI,2006-12-27,1167177600,16.341,17.278,16.341,16.341,423200
SSI,2006-12-28,1167264000,15.159,16.883,15.159,16.049,182400
SSI,2006-12-29,1167350400,14.629,15.964,14.629,15.857,290400
SSI,2007-01-02,1167696000,15.741,16.387,15.565,15.621,236800
SSI,2007-01-03,1167782400,16.135,16.605,16.059,16.165,301900
SSI,2007-01-04,1167868800,16.085,17.242,16.085,17.242,213900
SSI,2007-01-05,1167955200,18.787,18.787,18.787,18.787,357100
SSI,2007-01-08,1168214400,17.878,20.339,16.651,17.878,317300
SSI,2007-01-09,1168300800,18.152,19.238,16.341,18.936,535800
SSI,2007-01-10,1168387200,19.187,20.592,19.187,19.906,606000
SSI,2007-01-11,1168473600,19.985,20.501,18.682,19.895,520400
SSI,2007-01-12,1168560000,20.127,21.957,20.127,21.436,759000
SSI,2007-01-15,1168819200,21.647,23.099,21.647,22.396,492600
SSI,2007-01-16,1168905600,22.466,23.624,21.108,21.911,304400
SSI,2007-01-17,1168992000,20.643,22.094,20.339,20.339,212100
SSI,2007-01-18,1169078400,20.592,21.639,18.54,21.335,461700
SSI,2007-01-19,1169164800,21.133,22.148,21.133,21.239,482500
SSI,2007-01-22,1169424000,20.056,21.199,19.38,20.088,279700
SSI,2007-01-23,1169510400,20.056,20.694,19.683,20.088,272400
SSI,2007-01-24,1169596800,20.123,20.688,18.11,20.233,236700
SSI,2007-01-25,1169683200,19.51,20.419,19.005,19.531,189100
SSI,2007-01-26,1169769600,19.476,20.183,18.975,20.183,208500
SSI,2007-01-29,1170028800,20.543,21.148,20.543,21.148,257800
SSI,2007-01-30,1170115200,21.103,23.043,21.103,22.057,259000
SSI,2007-01-31,1170201600,21.952,22.715,21.406,22.012,215200
SSI,2007-02-01,1170288000,21.436,22.745,20.026,21.335,236400
SSI,2007-02-02,1170374400,20.814,21.45,20.143,21.047,273700
SSI,2007-02-05,1170633600,20.825,22.163,20.703,20.905,260800
SSI,2007-02-06,1170720000,20.855,21.159,20.653,20.855,202900
SSI,2007-02-07,1170806400,20.587,21.072,20.164,20.567,391400
SSI,2007-02-08,1170892800,19.743,20.713,19.198,19.652,432100
SSI,2007-02-09,1170979200,19.461,19.784,19.198,19.713,314700
SSI,2007-02-12,1171238400,19.86,20.663,19.86,20.663,173000
SSI,2007-02-13,1171324800,20.446,21.063,20.305,20.789,173600
SSI,2007-02-14,1171411200,20.825,21.259,20.754,20.855,221300
SSI,2007-02-15,1171497600,20.956,21.148,20.844,21.096,246500
SSI,2007-02-26,1172448000,21.462,23.087,21.462,23.087,379500
SSI,2007-02-27,1172534400,23.052,24.958,23.052,23.356,331600
SSI,2007-02-28,1172620800,22.012,24.109,21.811,22.2,381700
SSI,2007-03-01,1172707200,22.007,22.639,21.694,22.3,239600
SSI,2007-03-02,1172793600,22.028,23.108,21.905,22.108,271400
SSI,2007-03-05,1173052800,22.012,22.599,21.993,22.347,261600
SSI,2007-03-06,1173139200,22.209,22.512,21.922,22.012,302400
SSI,2007-03-07,1173225600,21.861,22.442,21.133,21.335,293000
SSI,2007-03-08,1173312000,21.83,24.013,21.31,21.911,234500
SSI,2007-03-09,1173398400,21.911,22.609,21.911,21.911,302400
SSI,2007-03-12,1173657600,22.078,23.123,22.078,22.684,412100
SSI,2007-03-13,1173744000,22.862,24.063,22.862,23.134,384900
SSI,2007-03-14,1173830400,22.584,23.605,21.597,22.249,371700
SSI,2007-03-15,1173916800,21.78,22.623,21.526,21.8,319700
SSI,2007-03-16,1174003200,21.876,23.892,21.876,22.974,423700
SSI,2007-03-19,1174262400,25.139,25.139,25.139,25.139,669700
SSI,2007-03-20,1174348800,25.13,27.637,25.068,25.468,702700
SSI,2007-03-21,1174435200,25.55,26.767,25.27,25.468,505300
SSI,2007-03-22,1174521600,25.061,25.55,24.882,25.179,498400
SSI,2007-03-23,1174608000,24.816,25.498,24.549,24.827,542900
SSI,2007-03-26,1174867200,23.78,25.255,23.048,23.452,420900
SSI,2007-03-27,1174953600,21.694,22.932,21.471,21.623,504300
SSI,2007-03-28,1175040000,21.608,23.761,21.036,23.74,450100
SSI,2007-03-29,1175126400,22.938,24.539,21.628,23.74,426700
SSI,2007-03-30,1175212800,23.143,24.075,22.669,22.952,345500
SSI,2007-04-02,1175472000,22.457,23.589,21.83,22.633,271400
SSI,2007-04-03,1175558400,22.175,22.684,21.88,22.633,200700
SSI,2007-04-04,1175644800,23.068,23.569,23.068,23.103,187800
SSI,2007-04-05,1175731200,22.871,23.281,22.577,22.759,159100
SSI,2007-04-06,1175817600,22.613,22.982,22.082,22.922,234300
SSI,2007-04-09,1176076800,23.048,24.048,23.048,23.538,354300
SSI,2007-04-10,1176163200,23.542,23.953,23.25,23.402,303800
SSI,2007-04-11,1176249600,23.411,23.555,23.103,23.402,228200
SSI,2007-04-12,1176336000,23.087,23.473,22.974,22.974,257600
SSI,2007-04-13,1176422400,22.775,23.079,22.679,22.817,233100
SSI,2007-04-16,1176681600,21.922,22.83,21.623,21.723,336200
SSI,2007-04-17,1176768000,21.744,22.108,21.103,22.108,319100
SSI,2007-04-18,1176854400,22.078,23.068,22.078,22.974,262100
SSI,2007-04-19,1176940800,22.476,23.099,22.094,22.376,199300
SSI,2007-04-20,1177027200,22.215,22.493,21.891,22.396,213300
SSI,2007-04-23,1177286400,21.639,22.735,21.526,21.526,392800
SSI,2007-04-24,1177372800,21.411,21.729,21.126,21.512,349700
SSI,2007-04-25,1177459200,21.391,22.112,21.208,21.905,387400
SSI,2007-05-02,1178064000,21.815,22.316,21.815,21.885,179700
SSI,2007-05-03,1178150400,21.891,22.112,21.714,21.911,99600
SSI,2007-05-04,1178236800,21.835,21.967,21.314,21.865,115000
SSI,2007-05-07,1178496000,22.082,22.587,22.082,22.577,281900
SSI,2007-05-08,1178582400,22.584,23.087,22.584,22.633,341300
SSI,2007-05-09,1178668800,22.493,23.093,22.188,22.493,284900
SSI,2007-05-10,1178755200,22.493,22.735,22.188,22.493,156900
SSI,2007-05-11,1178841600,22.466,23.017,22.466,23.017,387600
SSI,2007-05-14,1179100800,22.841,25.013,20.561,24.422,601800
SSI,2007-05-15,1179187200,24.119,25.034,23.589,23.983,462600
SSI,2007-05-16,1179273600,23.795,24.039,23.664,23.836,342500
SSI,2007-05-17,1179360000,23.77,24.412,23.512,24.412,484300
SSI,2007-05-18,1179446400,24.115,24.816,24.115,24.316,395600
SSI,2007-05-21,1179705600,24.398,24.867,24.256,24.346,341600
SSI,2007-05-22,1179792000,24.292,24.517,24.088,24.22,513400
SSI,2007-05-23,1179878400,24.109,24.387,23.634,23.836,619900
SSI,2007-05-24,1179964800,24.083,24.342,23.936,24.155,291000
SSI,2007-05-25,1180051200,24.06,24.22,23.953,24.083,215900
SSI,2007-05-28,1180310400,23.881,24.151,23.548,23.548,195300
SSI,2007-05-29,1180396800,23.143,23.816,22.892,23.211,282100
SSI,2007-05-30,1180483200,22.741,23.119,22.538,22.997,374500
SSI,2007-05-31,1180569600,22.846,23.563,22.846,23.563,231500
SSI,2007-06-01,1180656000,23.411,23.953,23.411,23.411,262000
SSI,2007-06-04,1180915200,23.362,23.816,23.211,23.291,178700
SSI,2007-06-05,1181001600,22.835,23.281,22.203,22.877,265000
SSI,2007-06-06,1181088000,22.835,23.128,22.675,22.916,220600
SSI,2007-06-07,1181174400,22.885,23.211,22.862,22.877,193100
SSI,2007-06-08,1181260800,22.78,23.008,22.675,22.78,216400
SSI,2007-06-11,1181520000,22.603,22.805,22.335,22.603,185000
SSI,2007-06-12,1181606400,22.538,22.684,22.35,22.538,201500
SSI,2007-06-13,1181692800,22.335,22.877,22.2,22.271,159600
SSI,2007-06-14,1181779200,22.188,22.401,22.067,22.2,213700
SSI,2007-06-15,1181865600,22.188,22.741,22.067,22.447,162700
SSI,2007-06-18,1182124800,22.295,22.835,21.526,22.644,215100
SSI,2007-06-19,1182211200,22.538,22.877,22.133,22.447,180800
SSI,2007-06-20,1182297600,22.577,22.741,22.361,22.538,137600
SSI,2007-06-21,1182384000,22.254,22.609,22.002,22.133,161300
SSI,2007-06-22,1182470400,22.067,22.335,22.002,22.133,129100
SSI,2007-06-25,1182729600,21.961,22.335,21.8,21.922,117200
SSI,2007-06-26,1182816000,21.88,22.862,21.77,21.8,121800
SSI,2007-06-27,1182902400,21.623,22.067,21.462,21.462,141800
SSI,2007-06-28,1182988800,20.886,21.526,20.587,20.992,166600
SSI,2007-06-29,1183075200,20.613,20.886,20.521,20.684,265700
SSI,2007-07-02,1183334400,19.754,20.45,19.243,19.308,201600
SSI,2007-07-03,1183420800,19.293,19.925,18.167,19.925,313900
SSI,2007-07-04,1183507200,19.819,21.219,19.819,21.219,238000
SSI,2007-07-05,1183593600,20.254,21.663,19.93,20.103,169100
SSI,2007-07-06,1183680000,20.248,21.072,19.941,20.855,247800
SSI,2007-07-09,1183939200,20.496,21.249,20.183,21.249,345400
SSI,2007-07-10,1184025600,21.526,22.877,21.526,22.002,520200
SSI,2007-07-11,1184112000,22.043,22.203,21.811,21.865,335600
SSI,2007-07-12,1184198400,21.341,22.203,21.153,21.259,203700
SSI,2007-07-13,1184284800,21.341,21.996,20.92,21.663,197700
SSI,2007-07-16,1184544000,21.112,21.931,20.855,21.195,251700
SSI,2007-07-17,1184630400,21.112,21.395,20.992,21.299,178600
SSI,2007-07-18,1184716800,21.274,21.38,21.123,21.314,143700
SSI,2007-07-19,1184803200,21.219,21.395,21.123,21.153,130400
SSI,2007-07-20,1184889600,21.047,21.259,20.966,21.057,166600
SSI,2007-07-23,1185148800,20.952,21.259,20.855,20.924,183600
SSI,2007-07-24,1185235200,20.936,21.057,20.789,20.992,129000
SSI,2007-07-25,1185321600,20.992,21.785,20.992,21.057,180200
SSI,2007-07-26,1185408000,21.031,21.395,20.855,20.977,167100
SSI,2007-07-27,1185494400,20.977,21.259,20.724,20.977,135400
SSI,2007-07-30,1185753600,20.83,21.123,20.521,20.855,271100
SSI,2007-07-31,1185840000,20.684,20.855,20.45,20.724,315100
SSI,2007-08-01,1185926400,20.724,21.195,20.684,21.195,339100
SSI,2007-08-02,1186012800,21.195,21.259,20.855,20.855,198200
SSI,2007-08-03,1186099200,20.855,20.977,20.613,20.895,273000
