symbol,date,timestamp,open,high,low,close,volume
MBB,2011-11-01,1320105600,4.975,4.975,4.734,4.734,2719290
MBB,2011-11-02,1320192000,4.666,4.734,4.528,4.528,1255220
MBB,2011-11-03,1320278400,4.461,4.528,4.322,4.495,1193910
MBB,2011-11-04,1320364800,4.528,4.528,4.425,4.425,483860
MBB,2011-11-07,1320624000,4.425,4.425,4.218,4.218,1158750
MBB,2011-11-08,1320710400,4.152,4.186,4.049,4.117,1105490
MBB,2011-11-09,1320796800,4.082,4.117,3.98,3.98,740500
MBB,2011-11-10,1320883200,3.912,4.152,3.912,4.049,1258020
MBB,2011-11-11,1320969600,4.117,4.186,4.082,4.117,1024320
MBB,2011-11-14,1321228800,4.082,4.117,4.049,4.082,681580
MBB,2011-11-15,1321315200,4.082,4.117,4.049,4.049,333650
MBB,2011-11-16,1321401600,4.049,4.117,4.013,4.082,963200
MBB,2011-11-17,1321488000,4.082,4.082,4.013,4.082,833240
MBB,2011-11-18,1321574400,4.049,4.117,3.98,4.117,1468870
MBB,2011-11-21,1321833600,4.049,4.255,4.049,4.255,1247370
MBB,2011-11-22,1321920000,4.255,4.461,4.255,4.391,1100380
MBB,2011-11-23,1322006400,4.425,4.461,4.322,4.356,580420
MBB,2011-11-24,1322092800,4.356,4.356,4.255,4.255,545770
MBB,2011-11-25,1322179200,4.218,4.255,4.152,4.218,587810
MBB,2011-11-28,1322438400,4.255,4.391,4.218,4.322,1119140
MBB,2011-11-29,1322524800,4.322,4.425,4.322,4.391,1368920
MBB,2011-11-30,1322611200,4.425,4.425,4.288,4.288,1192350
MBB,2011-12-01,1322697600,4.322,4.391,4.322,4.356,903960
MBB,2011-12-02,1322784000,4.356,4.391,4.322,4.356,505490
MBB,2011-12-05,1323043200,4.356,4.495,4.356,4.461,915680
MBB,2011-12-06,1323129600,4.461,4.461,4.391,4.391,709500
MBB,2011-12-07,1323216000,4.468,4.505,4.353,4.43,1243680
MBB,2011-12-08,1323302400,4.468,4.468,4.391,4.391,381970
MBB,2011-12-09,1323388800,4.391,4.391,4.277,4.316,861100
MBB,2011-12-12,1323648000,4.277,4.391,4.277,4.353,640030
MBB,2011-12-13,1323734400,4.316,4.391,4.316,4.316,648920
MBB,2011-12-14,1323820800,4.316,4.316,4.202,4.277,1185060
MBB,2011-12-15,1323907200,4.316,4.316,4.163,4.277,582760
MBB,2011-12-16,1323993600,4.277,4.353,4.24,4.277,510930
MBB,2011-12-19,1324252800,4.24,4.316,4.24,4.277,468810
MBB,2011-12-20,1324339200,4.24,4.277,4.24,4.277,560760
MBB,2011-12-21,1324425600,4.277,4.316,4.277,4.316,588730
MBB,2011-12-22,1324512000,4.316,4.316,4.202,4.24,587640
MBB,2011-12-23,1324598400,4.24,4.277,4.202,4.202,597370
MBB,2011-12-26,1324857600,4.202,4.24,4.05,4.163,1035190
MBB,2011-12-27,1324944000,4.127,4.127,3.976,3.976,1727600
MBB,2011-12-28,1325030400,3.976,4.05,3.938,4.011,1741660
MBB,2011-12-29,1325116800,4.05,4.09,4.011,4.09,1019180
MBB,2011-12-30,1325203200,4.09,4.163,4.09,4.09,510030
MBB,2012-01-03,1325548800,4.09,4.127,4.05,4.127,462000
MBB,2012-01-04,1325635200,4.09,4.127,4.011,4.127,368740
MBB,2012-01-05,1325721600,4.127,4.127,4.011,4.05,478490
MBB,2012-01-06,1325808000,4.05,4.09,4.011,4.05,331370
MBB,2012-01-09,1326067200,4.09,4.127,4.011,4.09,464800
MBB,2012-01-10,1326153600,4.05,4.163,4.05,4.163,897700
MBB,2012-01-11,1326240000,4.202,4.202,4.163,4.202,653750
MBB,2012-01-12,1326326400,4.202,4.277,4.163,4.277,475010
MBB,2012-01-13,1326412800,4.277,4.353,4.277,4.353,425170
MBB,2012-01-16,1326672000,4.353,4.505,4.353,4.468,553980
MBB,2012-01-17,1326758400,4.505,4.505,4.353,4.353,645660
MBB,2012-01-18,1326844800,4.353,4.468,4.316,4.353,343520
MBB,2012-01-19,1326931200,4.43,4.505,4.391,4.505,268670
MBB,2012-01-20,1327017600,4.505,4.542,4.43,4.468,275900
MBB,2012-01-30,1327881600,4.505,4.542,4.43,4.542,457150
MBB,2012-01-31,1327968000,4.542,4.695,4.505,4.582,822330
MBB,2012-02-01,1328054400,4.582,4.582,4.468,4.542,586840
MBB,2012-02-02,1328140800,4.619,4.77,4.619,4.77,1360930
MBB,2012-02-03,1328227200,4.884,4.997,4.809,4.845,4077030
MBB,2012-02-06,1328486400,4.921,4.921,4.732,4.732,1157510
MBB,2012-02-07,1328572800,4.845,4.845,4.695,4.77,963570
MBB,2012-02-08,1328659200,4.809,4.957,4.77,4.957,2496360
MBB,2012-02-09,1328745600,4.957,5.188,4.957,5.073,4113510
MBB,2012-02-10,1328832000,5.073,5.148,4.957,4.997,3139790
MBB,2012-02-13,1329091200,5.027,5.027,4.867,4.867,949610
MBB,2012-02-14,1329177600,4.867,5.027,4.83,5.027,1310730
MBB,2012-02-15,1329264000,5.027,5.027,4.83,4.908,1089850
MBB,2012-02-16,1329350400,4.867,4.949,4.83,4.949,1264950
MBB,2012-02-17,1329436800,4.949,5.027,4.949,5.027,1215500
MBB,2012-02-20,1329696000,5.105,5.264,5.067,5.224,2941850
MBB,2012-02-21,1329782400,5.304,5.304,5.105,5.105,2805190
MBB,2012-02-22,1329868800,5.067,5.304,5.067,5.264,3635880
MBB,2012-02-23,1329955200,5.304,5.502,5.224,5.502,5790660
MBB,2012-02-24,1330041600,5.58,5.74,5.542,5.62,7576700
MBB,2012-02-27,1330300800,5.7,5.858,5.58,5.818,5071310
MBB,2012-02-28,1330387200,5.939,5.939,5.536,5.657,4770100
MBB,2012-02-29,1330473600,5.536,5.779,5.536,5.779,6070940
MBB,2012-03-01,1330560000,5.818,6.061,5.737,6.02,11644670
MBB,2012-03-02,1330646400,6.142,6.304,6.102,6.304,14086080
MBB,2012-03-05,1330905600,6.586,6.586,6.586,6.586,1604700
MBB,2012-03-06,1330992000,6.909,6.909,6.586,6.668,15791100
MBB,2012-03-07,1331078400,6.586,6.668,6.385,6.505,9630560
MBB,2012-03-08,1331164800,6.223,6.464,6.183,6.183,9290320
MBB,2012-03-09,1331251200,5.98,6.223,5.899,6.02,6469510
MBB,2012-03-12,1331510400,5.818,6.02,5.737,5.818,7728610
MBB,2012-03-13,1331596800,5.939,6.102,5.818,6.061,5046780
MBB,2012-03-14,1331683200,5.899,6.183,5.899,5.899,3632820
MBB,2012-03-15,1331769600,5.818,6.183,5.779,6.183,5270660
MBB,2012-03-16,1331856000,6.264,6.464,6.223,6.264,6865540
MBB,2012-03-19,1332115200,6.223,6.385,6.183,6.264,4156720
MBB,2012-03-20,1332201600,6.304,6.426,6.264,6.426,3748430
MBB,2012-03-21,1332288000,6.505,6.708,6.464,6.546,8486760
MBB,2012-03-22,1332374400,6.464,6.586,6.385,6.385,5042930
MBB,2012-03-23,1332460800,6.464,6.586,6.385,6.464,6886300
MBB,2012-03-26,1332720000,6.264,6.546,6.264,6.264,4345740
MBB,2012-03-27,1332806400,6.183,6.264,5.98,5.98,6171100
MBB,2012-03-28,1332892800,5.899,6.102,5.818,6.102,3287320
MBB,2012-03-29,1332979200,6.142,6.142,5.899,5.939,2667660
MBB,2012-03-30,1333065600,5.899,5.98,5.818,5.859,2563210
MBB,2012-04-03,1333411200,5.859,6.142,5.859,6.142,4560310
MBB,2012-04-04,1333497600,6.02,6.183,5.98,6.02,2466650
MBB,2012-04-05,1333584000,6.02,6.223,5.939,6.183,3033670
MBB,2012-04-06,1333670400,6.183,6.264,6.102,6.102,2553500
MBB,2012-04-09,1333929600,6.142,6.223,6.061,6.183,1622410
MBB,2012-04-10,1334016000,6.183,6.223,5.98,6.02,3968660
MBB,2012-04-11,1334102400,6.183,6.183,6.02,6.183,3865700
MBB,2012-04-12,1334188800,6.223,6.464,6.183,6.385,10227410
MBB,2012-04-13,1334275200,6.426,6.464,6.264,6.264,2991900
MBB,2012-04-16,1334534400,6.344,6.464,6.264,6.385,2489500
MBB,2012-04-17,1334620800,6.464,6.546,6.344,6.426,4838630
MBB,2012-04-18,1334707200,6.344,6.546,6.344,6.344,5574540
MBB,2012-04-19,1334793600,6.344,6.385,6.223,6.223,2800080
MBB,2012-04-20,1334880000,6.223,6.385,6.142,6.223,2357050
MBB,2012-04-23,1335139200,6.183,6.304,6.183,6.223,3371380
MBB,2012-04-24,1335225600,6.223,6.264,6.142,6.264,2730600
MBB,2012-04-25,1335312000,6.344,6.385,6.264,6.304,2559560
MBB,2012-04-26,1335398400,6.344,6.344,6.183,6.183,2627460
MBB,2012-04-27,1335484800,6.183,6.223,6.102,6.183,2734350
MBB,2012-05-02,1335916800,6.223,6.264,6.102,6.142,2289580
MBB,2012-05-03,1336003200,6.142,6.142,6.061,6.102,1401710
MBB,2012-05-04,1336089600,6.102,6.183,6.102,6.142,2052660
MBB,2012-05-07,1336348800,6.142,6.183,6.061,6.061,2862670
MBB,2012-05-08,1336435200,6.061,6.344,6.061,6.344,7551530
MBB,2012-05-09,1336521600,6.344,6.426,6.264,6.304,2460860
MBB,2012-05-10,1336608000,6.304,6.385,6.223,6.344,2364650
MBB,2012-05-11,1336694400,6.344,6.344,6.223,6.264,1958130
MBB,2012-05-14,1336953600,6.223,6.264,6.061,6.061,3790900
MBB,2012-05-15,1337040000,6.061,6.102,5.98,5.98,2627100
