uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
6118639f-4a2f-11ed-be4c-78ac4409ff3c,1665581898,900+2,rapid,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1r6/5p1p/3b2k1/N2P1p2/8/4P1P1/p4P1P/4Q1K1 w - -,lBZJkA0SbsYIAJSJgv!TcM6SmuIAfm5Zeg9zvK8!KZ7ZMT2Tmv!2iyXPsmzRmsRzdk46fdTLowWOsmzRjrPHyHOHrA6Akr96aGAzrizyGyHyvJyqJSZSBJSCmB65BrCAia2UrGAmdemeaeqi,chess,91.68,2741,resigned,chefshouse,95.65,2763,win,nihalsarin,D32,Tarrasch Defense Two Knights Variation 5...Nf6 6.Bg5 Be6
10ecff0d-4a36-11ed-be4c-78ac4409ff3c,1665585031,900+2,rapid,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4b1k1/5p2/5PpQ/3p4/7P/P5P1/2r2PK1/4r3 b - -,lB!TgvZJks0ScDYImu7Pdr6Zbl90fm8!vKZQeg5Zlv96fdZKvKQ8pxTCKvCRvlPGiyWOrkIBuBG7mt2UyG8HDR0RlvH8kl!2deXPGP7PxF3NvMOGem4WaeW0owGyMxyqjqPGxDGsDN23NT32TN23luSKNT32TE0SBKR0mksktk6kuV2!ET0TKTSego,chess,94.27,2785,win,nihalsarin,83.56,2727,resigned,chefshouse,D02,Queens Pawn Opening Symmetrical Variation
a017a326-4a3c-11ed-be4c-78ac4409ff3c,1665587705,900+2,rapid,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3r2k1/1bR2pp1/1p2p2p/p7/8/PP2b3/4BPPP/5K2 w - -,lBZJkAJAgv!Tmu0SfAYIegWOjr5Zcj90BI0IblXPuC6XCKTJfe8!AtI0lCZICI0IjcJztm7ded97cl46gf3VveOGiqzQevQBvBIBacBKlu6cdcKBcYBu,chess,90.95,2729,agreed,chefshouse,94.25,2781,agreed,nihalsarin,D27,Queens Gambit Accepted Classical Main Line 7.b3
e338ef45-3811-11ea-82e2-eb3d40010001,1579146255,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/pb5p/6p1/5p2/3P1P2/1PK1N3/k5PP/8 b - f3,mCZJCJYQJQ!Tgv0KvK9RlB8!fm98eg7YbsXQmv6Xfe5ZcDZKBKRKeK8KDKYKdmKmsm47ms!9ad7dsd90du2UuAX4AKTJvJQJgfJBKv4JjrBtkt0RfmRImlIzvezqekqjkuJXtBjils1LnD,chess,93.30832187132242,2884,win,chefshouse,86.36450799118123,2801,resigned,catask,B01,Scandinavian Defense Blackburne Kloosterboer Gambit 3.dxc6
7999a37a-3812-11ea-82e2-eb3d40010001,1579146506,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r3kb2/pB3pp1/4p3/1n6/2pP1n2/2P2N2/1P3Pq1/R2QK3 w KQq -,lB!TbsZJcDYImu0SoE3VsH5Oks6ZiyIApFZHyHOYfoYHEMVMFM?hohTZuCZPgvJCvKPJhCJDCX7MKvMo,chess,91.5338134631201,2795,resigned,catask,98.04533623600985,2894,win,chefshouse,D00,Queens Pawn Opening Chigorin Variation 2...Nf6
0e3b90ce-3813-11ea-82e2-eb3d40010001,1579146845,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4r3/pp3pk1/3p2n1/P5Q1/3Pq2p/2PB3P/2P2PP1/1R4K1 b - -,mC0Kgv5QfH!TegTCfeCRvK90HfRLKv8!lBZJbs0zpxQ0iqzsjsLRqy0Ucq6LyG98e878qRYRvp46aqLCpE3NEuNFqr80dN68uJCJNJUDJL2Mrb!2LH0CHMDUft,chess,92.98356725992956,2903,win,chefshouse,95.30275530463827,2789,resigned,catask,C67,Ruy Lopez Opening Berlin Rio Gambit Accepted...8.Nf3 O O 9.d4 d5
93e9d88b-3b80-11ea-82e2-eb3d40010001,1579523717,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1r4k1/8/p2pp2p/4b2q/3NQ1rB/2P5/PP3PP1/4R1K1 w - -,mCYIgvZRlBIBvB!TbsWOcuTEuM3VMF2MFw92dl5QBrEKpFMEFNXHsJKAfAHArc45ks8!wF1Llm91mAQKAmLCeg6XfdXJdJ7Zcr0SJK2KmE12ECZ1ae1NrB2E,chess,92.98484044448747,2739,resigned,jumbo,98.65404825322724,2910,win,chefshouse,B90,Sicilian Defense Open Najdorf Anti English Variation...9.Bg3 Bg7 10.Qd2 Nc6 11.Nb3
52bf4c77-3b81-11ea-82e2-eb3d40010001,1579524106,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/3k4/p1n5/8/1P2B1p1/2PK1pB1/P7/2b5 b - -,lB!TcDZJmuYIgv5Qbl6Eks0Sdr76pxENoENUvF90FU3UfmWOBI0IecXHcbQGrkI0xF6XFNUNEMTClCJCmNGANv?hvh47d787kdXZdZ7ZbkSKDw0MhCARCJ1TktZYnDKDuDMVDLYZJSZQtBVcjrcjSJQZJSZQwDHzSJQZBIRLIz2MD5L0JvTLzAMEvojcrzLDoCDv5w0QAt,chess,97.95528630860048,2917,win,chefshouse,95.60062993133536,2733,timeout,jumbo,D00,Queens Pawn Opening Accelerated London System 2...Nf6 3.e3 c5
9ddf5d5d-3b82-11ea-82e2-eb3d40010001,1579524635,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6bk/5p2/3Q3p/r1pP4/2p1pP2/6N1/2P2P2/3q2K1 w - -,lB!TcDYIBJZRbs0KDl6LlM90gvKCvl8!mu98fm5ZoELUpF3VMDZPlfTZFNU3fw0TefTsjsZKiy7TyGPAfoXHGPWPa484db4GbrPHhd!?rb2MNUKUmAUDuDHAb53!wLTs5RsvogvELwEd,chess,89.98068088232462,2903,timeout,chefshouse,93.82808673152417,2866,win,tapuah,A45,Indian Game 2.Bf4 c5 3.d5 d6
0fe30722-3b84-11ea-82e2-eb3d40010001,1579525267,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5b1k/5r2/3p1N2/P2Pn1Qp/4P3/8/P1RK1p2/4q3 w - -,lB!TkA2Ubs92mCZRfm8!cu0KBJ5OoEOInv3NEMT3pF1TdlTMFM9DjzIZgxD1AIWGIRYRsHZ9zG6xhx1Dxh3MuP7ThfMvmvDvemvDPuUMac9Ulz29HY45YS54SY47zX7ZX6Z1uDKD6STjmdUKY8Dvckjbdlbf8T!?SLftlctfclvnLMfe,chess,86.18691578462126,2839,checkmated,orange_ghost,90.50948549661766,2913,win,chefshouse,E73,Kings Indian Defense Semi Averbakh System...7.d5 Na6 8.g4 Nc5 9.f3
