symbol,date,timestamp,open,high,low,close,volume
BVH,2009-06-25,1245888000,35.512,35.512,34.587,35.512,1542160
BVH,2009-06-26,1245974400,37.279,37.279,36.896,37.279,841370
BVH,2009-06-29,1246233600,38.821,38.821,38.821,38.821,257150
BVH,2009-06-30,1246320000,40.739,40.739,40.739,40.739,274410
BVH,2009-07-01,1246406400,38.821,39.588,38.821,38.821,1754070
BVH,2009-07-02,1246492800,37.279,38.047,36.896,36.896,1917580
BVH,2009-07-03,1246579200,35.049,36.896,35.049,36.896,914150
BVH,2009-07-06,1246838400,36.896,38.43,36.514,38.43,315150
BVH,2009-07-07,1246924800,36.74,37.663,36.514,36.514,456250
BVH,2009-07-08,1247011200,35.363,36.514,35.049,35.668,212950
BVH,2009-07-09,1247097600,37.436,37.436,34.973,35.668,341400
BVH,2009-07-10,1247184000,35.129,35.363,33.899,33.899,313630
BVH,2009-07-13,1247443200,32.514,32.671,32.209,32.209,178050
BVH,2009-07-14,1247529600,30.746,30.746,30.667,30.667,294920
BVH,2009-07-15,1247616000,30.667,31.512,29.979,30.361,389850
BVH,2009-07-16,1247702400,31.748,31.748,30.361,30.823,481640
BVH,2009-07-17,1247788800,31.129,31.129,29.823,30.519,183290
BVH,2009-07-20,1248048000,29.212,29.212,29.054,29.054,222380
BVH,2009-07-21,1248134400,28.435,29.054,28.132,28.435,359190
BVH,2009-07-22,1248220800,28.435,28.829,28.209,28.288,241660
BVH,2009-07-23,1248307200,27.522,29.675,27.444,29.675,313860
BVH,2009-07-24,1248393600,31.129,31.129,31.129,31.129,417250
BVH,2009-07-27,1248652800,32.287,32.671,29.595,32.514,555230
BVH,2009-07-28,1248739200,31.129,32.209,30.98,31.129,359000
BVH,2009-07-29,1248825600,31.129,31.364,30.746,30.746,254170
BVH,2009-07-30,1248912000,29.901,30.746,29.744,30.361,235080
BVH,2009-07-31,1248998400,31.748,31.826,31.285,31.826,417340
BVH,2009-08-03,1249257600,32.287,32.671,31.512,31.826,182570
BVH,2009-08-04,1249344000,32.977,33.054,32.357,33.054,323950
BVH,2009-08-05,1249430400,32.435,33.665,32.287,33.665,305330
BVH,2009-08-06,1249516800,33.054,33.82,32.287,32.287,446560
BVH,2009-08-07,1249603200,32.287,32.287,30.746,31.512,347350
BVH,2009-08-10,1249862400,31.896,32.287,31.512,31.974,113330
BVH,2009-08-11,1249948800,31.896,31.974,30.746,31.591,409350
BVH,2009-08-12,1250035200,31.974,31.974,31.049,31.67,380250
BVH,2009-08-13,1250121600,32.977,32.977,31.129,32.131,597270
BVH,2009-08-14,1250208000,31.974,32.287,31.364,31.67,147140
BVH,2009-08-17,1250467200,31.285,31.512,31.129,31.129,152850
BVH,2009-08-18,1250553600,30.361,30.903,30.361,30.903,130530
BVH,2009-08-19,1250640000,30.903,31.049,29.979,30.903,559420
BVH,2009-08-20,1250726400,30.903,30.903,30.361,30.361,108680
BVH,2009-08-21,1250812800,30.361,31.442,29.744,29.823,675640
BVH,2009-08-24,1251072000,30.361,31.285,30.056,31.285,222890
BVH,2009-08-25,1251158400,32.819,32.819,32.671,32.819,930330
BVH,2009-08-26,1251244800,32.899,33.054,31.512,31.748,344830
BVH,2009-08-27,1251331200,30.903,31.512,30.746,30.746,637930
BVH,2009-08-28,1251417600,31.129,31.364,30.903,31.207,354410
BVH,2009-08-31,1251676800,31.512,31.896,30.903,31.442,322850
BVH,2009-09-01,1251763200,31.129,31.285,30.98,31.285,279830
BVH,2009-09-03,1251936000,31.285,31.285,29.823,30.056,753910
BVH,2009-09-04,1252022400,30.361,30.589,29.979,29.979,264790
BVH,2009-09-07,1252281600,28.515,29.438,28.515,28.515,898220
BVH,2009-09-08,1252368000,28.752,29.212,28.752,29.134,271580
BVH,2009-09-09,1252454400,29.134,29.212,28.435,28.435,375160
BVH,2009-09-10,1252540800,28.288,28.435,28.132,28.132,265780
BVH,2009-09-11,1252627200,28.132,28.435,28.053,28.132,274600
BVH,2009-09-14,1252886400,28.209,28.829,28.053,28.435,248530
BVH,2009-09-15,1252972800,28.435,28.515,28.132,28.209,210260
BVH,2009-09-16,1253059200,28.435,28.829,28.209,28.673,371520
BVH,2009-09-17,1253145600,28.594,29.134,28.367,28.367,236600
BVH,2009-09-18,1253232000,28.435,28.829,28.132,28.829,343040
BVH,2009-09-21,1253491200,29.438,29.518,29.054,29.518,507520
BVH,2009-09-22,1253577600,29.134,29.212,28.435,28.752,180370
BVH,2009-09-23,1253664000,29.054,29.054,28.515,28.515,215620
BVH,2009-09-24,1253750400,28.132,28.435,28.132,28.132,201860
