symbol,date,timestamp,open,high,low,close,volume
TPB,2018-04-19,1524070800,22.359,22.359,20.315,20.73,7295110
TPB,2018-04-19,1524096000,22.359,22.359,20.315,20.73,7295110
TPB,2018-04-20,1524157200,20.954,20.954,20.379,20.762,1970610
TPB,2018-04-20,1524182400,20.954,20.954,20.379,20.762,1970610
TPB,2018-04-23,1524441600,13.86,13.903,12.922,13.135,918490
TPB,2018-04-24,1524528000,12.922,13.221,12.24,13.135,1084620
TPB,2018-04-26,1524700800,13.093,13.178,12.581,12.666,618040
TPB,2018-04-27,1524787200,12.773,12.88,12.517,12.88,783680
TPB,2018-05-02,1525219200,13.178,13.178,12.666,12.709,468940
TPB,2018-05-03,1525305600,12.709,12.709,12.368,12.709,407660
TPB,2018-05-04,1525392000,12.986,12.986,12.581,12.709,267600
TPB,2018-05-07,1525651200,12.752,12.794,12.453,12.794,269800
TPB,2018-05-08,1525737600,13.221,13.221,12.709,12.837,556210
TPB,2018-05-09,1525824000,12.837,12.837,12.624,12.794,368930
TPB,2018-05-10,1525910400,12.794,12.794,12.368,12.581,184990
TPB,2018-05-11,1525996800,12.581,12.709,12.197,12.709,725410
TPB,2018-05-14,1526256000,12.709,12.709,12.282,12.581,252920
TPB,2018-05-15,1526342400,12.581,12.73,12.282,12.709,468650
TPB,2018-05-16,1526428800,12.709,12.73,12.453,12.581,525340
TPB,2018-05-17,1526515200,12.624,12.709,12.496,12.581,385710
TPB,2018-05-18,1526601600,12.538,12.709,12.432,12.666,465950
TPB,2018-05-21,1526860800,12.688,12.688,12.56,12.602,339500
TPB,2018-05-22,1526947200,12.602,12.688,12.197,12.496,414600
TPB,2018-05-23,1527033600,12.496,12.56,12.325,12.538,506080
TPB,2018-05-24,1527120000,12.517,12.56,12.41,12.496,366890
TPB,2018-05-25,1527206400,12.496,12.538,12.346,12.368,307990
TPB,2018-05-28,1527465600,12.282,12.325,11.557,11.557,197040
TPB,2018-05-29,1527552000,11.728,12.304,11.728,12.282,590410
TPB,2018-05-30,1527638400,12.261,12.346,12.112,12.24,171480
TPB,2018-05-31,1527724800,12.197,12.218,11.941,11.941,287350
TPB,2018-06-01,1527811200,12.197,12.197,11.941,11.941,100550
TPB,2018-06-04,1528070400,11.984,12.709,11.92,12.581,387700
TPB,2018-06-05,1528156800,12.624,12.624,12.325,12.538,459200
TPB,2018-06-06,1528243200,12.453,12.496,12.282,12.325,847910
TPB,2018-06-07,1528329600,12.368,12.368,12.24,12.325,675570
TPB,2018-06-08,1528416000,8.854,8.885,8.732,8.778,1162520
TPB,2018-06-11,1528675200,8.854,8.854,8.64,8.732,38710
TPB,2018-06-12,1528761600,8.732,8.732,8.517,8.64,42180
TPB,2018-06-13,1528848000,8.64,8.67,8.578,8.64,111190
TPB,2018-06-14,1528934400,8.64,8.64,8.502,8.578,22990
