uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
b51a93ec-e2ad-11ec-9e8e-78ac4409ff3c,1654199998,180,blitz,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/5pk1/1R6/7P/1n4P1/6K1 b - -,lBXHmC6Xft0SgvYIksWOeg!TfeZRiyIAtk5Zbl90dmSKlf8!fw98px7YBJZIcu2Uef85vpX6nDKDfDIZafHyky5PuPYPgh!2yZ6ZmvP7vu45CKRKuK5PwCZLpE7JK0TCEuJSuLUL0FPHhp3VFNHKDLKLNLSRLDRtfvtRDRCRvD1LDBRCBA2TAyTMyOVNO4NF4!MDsACw!?wfpgflgnlAngAj?FDMFz,chess,75.86,2948,win,denlaz,75.66,2756,timeout,alexrustemov,A40,Queens Pawn Opening Polish Spassky Gambit 3.Bd3 e6 4.Nf3
96048c46-e2ae-11ec-9e8e-78ac4409ff3c,1654200188,180,blitz,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r6r/3q2k1/2pnppb1/p2p3p/1pPP2pP/1PQnP1P1/P1NN1PB1/R3R1K1 w - -,pxZJgv5QlB6LcD0Smu1TkAQzbqYQfm2MDw3NxFMEvl9RwR7RdrWGow!0eg81fe12mfLUrs0LfoRZlfLRjrXHflztqkHz,chess,0.0,2756,resigned,alexrustemov,0.0,2948,win,denlaz,A00,Clemenz Opening
075c5b3f-e2af-11ec-9e8e-78ac4409ff3c,1654200538,180,blitz,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/4k2P/4Pqp1/2pb2N1/5K2/8/8/1n6 w - -,lB2UkA92gvYIBJ1LowZRfo!Teg8!bs5OfeOYmCLCsCXHCT0TjrTLcM2Tdl45pF6ZFNTMvM7TMS96lDY8adHArA5jeu82NV28de65gpjbembjSMjmum5jmjTjDujKuKRKMvKCvKZ6wE8REL6LpwCunuLbwDbiofWGuCGyftyqKZirtbRACKAlKSlbZT!9T3903MqiV3i~MCrJCMaT,chess,75.53,2948,resigned,denlaz,84.99,2756,win,alexrustemov,A40,Modern Defense with 1 d4 2.c4 Bg7 3.Nf3
d8701204-e2af-11ec-9e8e-78ac4409ff3c,1654200893,180,blitz,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3r2k1/1PQ5/7p/1P2p1pP/p2rPpP1/5P2/4q1K1/8 w - -,iq0KkA!Tmu5Qdk2Ujz92cjZRlt8!gvTNfm1LbsLDuC6EpxEvmvQBkdNTsHBSvE98ES8SHsYQdm7ZecWGzHRJqyJBsbQHyH46cl29leZ1efTZblZIlv90ow69fo12wEXPxF3Vhp94oh0RFNUMhoGyda2ZoxS8phZSai4Wha84vlIZnvRzmdZIlbIrjqzsbsBsqzradaWZas47ilZBAISrIPrzsYzlPXltxotm,chess,78.62,2756,resigned,alexrustemov,87.56,2948,win,denlaz,A20,English Opening Kings English Variation 2.a3
8a1cc6fe-e50d-11ec-85a4-78ac4409ff3c,1654461069,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/Kq6/2b5/8/8/6k1/8/8 w - -,lB!TgvYImu2UjrIBvB92cj5Qfm8!egZJkAJABQXQmA6EnvEZdm7PbsTJAJ2sJ191jsQIfdZHmnIAsBPSrAHAuC3NpFWOBs!3dB49nlAHB7SP7B0KiyHAghKBsBPXacASlMX0Mw1DBn91cbSZb5Zyhg0R5PRdgpDTP5TSnIyHIzdZzsS85PZYPUYwUw8!wxOGsG1WGPWixw!wpwHfwDioP73U7MfmDumdvDomuBdkDLU1CKkLBJLSJBmoBCoMFM1UCDNFDvFxvwUMwpMEpgEwgfSJfmxpmup~uBhCBICKIPKBPHBAHGArGOJQOWrX,chess,80.18,2938,checkmated,denlaz,84.53,2852,win,unknown_im,A46,Indian Game Spielmann Indian Variation 3.e3 g6 4.b3
cdc4fc1f-e64a-11ec-85a4-78ac4409ff3c,1654597063,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1r5k/p5p1/4r2p/5R2/3P4/6P1/P4P2/4R1K1 w - -,lB!Tgv0SkAZJow90fo8!eg5ZdkYQfdXPjr6XbsXOkt7YcD0RDM3VMTZTacYXmCJArAR0CKTZsC97tuZ9uD9UDE7ZpF!?FNU9AIXYCR0RKRY7vKOXoQXQKQ7TQKZ7EC46dt?!tvTMce1LCXMNRZ9ZKZPIZI65XQ!?IS76QJ68JLNLvL8S,chess,0.0,2986,win,denlaz,0.0,2917,resigned,arash_tahbaz,E10,Indian Game East Indian Anti Nimzo Indian Variation
139e4d78-e64b-11ec-85a4-78ac4409ff3c,1654597169,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5k2/5pp1/7p/8/6PP/r2N1B2/4K3/6n1 w - -,gvZJowYQfo6Eeg5Zlt0SkA9RAJSJbs!TmC8!pxENdk98feZIvBRKcuJCBQ7tktItQKteKAekackuAu46wENUce3VsmTZmDZKDUKUuL67eC8CoCUDCX7ljzlixFijL0!90QDJQWJzXvztWQtnQKnxgfjnfeniKtiqemxg,chess,0.0,2911,resigned,arash_tahbaz,0.0,2992,win,denlaz,A07,Kings Indian Attack...4.O O Nd7 5.d3 e6 6.c4
51cda58a-e64b-11ec-85a4-78ac4409ff3c,1654597254,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2rr2k1/5p1p/4pPpP/8/5B2/1Q4P1/5PB1/R5K1 b - -,lB!TkA0SgvZJow90fo8!eg5ZbsYQvlXPmC6OfeJAlvPHiqZPcD46dkQIadIBvB78pFTZCKZIFNItdtAtktPANV2UsCHzqz8yjryzeaAjtOzBOWjtWBtICT0TKT97BuIrur,chess,0.0,2998,win,denlaz,0.0,2905,resigned,arash_tahbaz,D30,Queens Gambit Declined 3.Nf3 Nf6
8479727a-e64b-11ec-85a4-78ac4409ff3c,1654597333,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/2r2pp1/4nnp1/1p2p3/Pp6/4P1P1/5P1P/2R2BK1 w - -,gvZJowYQfo6Eeg5Zlt0KkAJAtA!Tdk7YbsENcuNUkl9Iad8!uIZIluIZvF98FU3UjzWGzH46iy87dbZ9HQXQuP7BPY6YfcBAmu9SofAzbzGzsHQH,chess,0.0,2899,resigned,arash_tahbaz,0.0,3004,win,denlaz,A07,Kings Indian Attack...4.O O Nd7 5.d3 e5
814a4125-e672-11ec-85a4-78ac4409ff3c,1654614114,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rn1q1r2/pbp2kbQ/1p2p3/3nN3/3P4/2NB4/PP3PPP/R4RK1 b - -,lBZJkA!TAJTJmCJTbs0Sgv90ft3VegXPdm8!CKTJmC1LKT0TcV6XV2T2C3!1vK,chess,97.76,2939,win,denlaz,67.81,2520,resigned,krasavetc,D06,Queens Gambit Declined Marshall Defense...4.e4 Nf6 5.Nc3 e6
