uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
adfa6f75-8c7f-11ee-b112-6cfe544c0428,1701019159,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3Q3k/pp3Rp1/1bn2Npp/1q6/8/P5P1/1P3P1P/4R1K1 b - -,lB!Tgv0SkAZJbs9zcM3VMT7Tmu8!acJAfAYIegIBsCT7uB5QiqzGckGPBJSJAJ6Lkl70CRLUfe0YvF97RHY6FU7JlJ1UJZ!3Z167ow7MHs47sCMHCT3?d7,chess,0.0,3022,win,azerichess,0.0,3043,resigned,parhamov,E10,Indian Game East Indian Anti Nimzo Indian Variation
f1ffea52-8c7f-11ee-b112-6cfe544c0428,1701019301,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/1k6/5B2/5P1P/6P1/6K1 b - -,mC0Kgv!TvKZRKvTClBRJft90eg8!fe6EtCJCeC1LCe5Qks0RpxENbl!?drXPrH7ZiyWOHt48e898lf3Vcl2Mae8eveQ0tOLDOHZHyHNmjrmHsAHZls?!flYIlCIBsB0LBPR0etZQnv09rzQ8zH81tK1SAILBCR9RIR!9RZSZKZ90PB0ZB2ZY2VYPVMPHMD,chess,0.0,3051,win,parhamov,0.0,3008,timeout,azerichess,C42,Petrovs Defense Classical Attack Mason Variation 8.Re1
451dfdf0-8c80-11ee-b112-6cfe544c0428,1701019453,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/7k/8/8/2b5/8/3Kp1p1/8 w - -,lB!Tgv0SkAYIbsIBvB9zow8!foZJAJTJclJsjszIegWOab4Wlu5Zdc70fdZTiy3VBrIucuXHrGWYyHOHGQ08uPYXPITJoJSJQB6xIJXYBHYZJvZdbd8HwEHymCVNdexEvuESpx97gpyZegZluw2Ugo7tw5!3nvlsontvnvsv5KvxpgNFKTxwghFxTfSAfgwghg1LgpLCpxCuxFumFwUMwnMEneEwelwo,chess,80.35,2995,timeout,azerichess,85.8,3058,win,parhamov,E10,Indian Game East Indian Anti Nimzo Indian Variation
a0e5051e-8c80-11ee-b112-6cfe544c0428,1701019607,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/QR3p2/7p/6b1/P3P3/5q2/5R2/3rK3 w - -,gv!TlB2UkAYIBJZRbs92pF8!iy0ScM3VMDSJAJ98muTCdk6LftCsjsLtkt5ZabIAtkZIegXPvBItBQ7FDRFNkdNJQ080R02sbHJS0q46dvsTvXAsXOskOWk~qctcHPSAowTKPXcmgoAJnvmwfnwLuCLFoxJSxFUMFNMEvDSUNFEwnoKTFxUNxwTFwxFMxwNFwvFDvm6kmdkldeDvonld,chess,57.59,3049,checkmated,parhamov,72.01,3011,win,azerichess,A46,Indian Game Knights Variation
069cc111-8c81-11ee-b112-6cfe544c0428,1701019762,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2R5/1B3ppk/3bp2p/4nb2/5N1P/r5P1/2p2PK1/4R3 w - -,gvYQowZJfo6Leg3VkA0Sjr5Zcj!TltL3blWGiq90fe8!dk46adXHmC7PCKT8pF8YofYOjBPXBjOIksHAtA65sGIrGsrIjaIysuZIAJQJvB96foItefysas6sBmsqlA0IuvJAvX5XoX3LmDtKgoAsfeskd7!376IR,chess,73.87,2999,timeout,azerichess,72.52,3056,win,parhamov,A07,Kings Indian Attack 2...c6
5b9f7276-8c81-11ee-b112-6cfe544c0428,1701019896,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,q4B2/4pB1k/3p1b2/2pP3Q/2P3p1/2n5/5RK1/1r6 b - -,lB!TkAYIBJZRbs2UmC92fm8!cuWOpxXHmv5ZacZKvmHzsyTCgv6Zeg7GjrZyryCsdlGyvK2Kck45xF3NoEyZnvOGgoGymtNEvDKTDL!2uV23LU1UFN9!NU!UfhZ8lD3!DLzriryrknrjLNj~hb5btU84U1!3V9,chess,74.65,3063,win,parhamov,72.26,2988,checkmated,azerichess,A57,Benoni Defense Hromadka System 4.Nc3 g6 5.e4
ad18d6cb-8c81-11ee-b112-6cfe544c0428,1701020054,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/3P2k1/8/3Q4/p6P/2p1q2P/P4KB1/8 w - -,lB!TgvZRkA5Zbs0Kow90fo8!eg98mCYQfeWGjrKBvBZIcD2UabTNDu0TdkN2bd70Bv2Spx3Nkl87vBSBuB6SnDGyrzIZltTBtBQIzIRIBtZKtkKAsJSJCJAukc78dtIAtu0Igp8ueuXHDLHzLUzrJRrjU1!9cjIuj?91?4AsRZNF4J12wFuDpgDcgncu,chess,87.14,2978,timeout,azerichess,76.63,3069,win,parhamov,A53,Old Indian Defense 3.Nf3
06f85919-8c82-11ee-b112-6cfe544c0428,1701020213,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/7p/pbP5/B7/6k1/5p2/8/5K2 w - -,lB!TkA2UgvYIBJ92bs8!mCWOiyZRpx0SfmSJCJ98eg6LmtLtdt5ZcDZKvKRKDuKCtk45yG56syTZys1LadZKjr7GJR87sJ!?J065dJKtuMtzklGPRZzJlJ2T0656Z{76MDPQJ1TBfdQ81X67dl8SXY7ZY6?2xFBngfnBFNUNowCulpZ06S0Sfm2UmvumpmSmvmNFwFUNDMNEM0LDrzDvmfIz0zENAINFIQBPzGFE,chess,76.46,3059,timeout,parhamov,77.45,2993,win,azerichess,A31,English Opening Symmetrical Anti Benoni Variation 3...g6
6568866d-8c82-11ee-b112-6cfe544c0428,1701020302,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5rk1/1p3pp1/4b3/3BN3/p2QP2P/8/PP3P2/K1q5 w - -,lB!Tgv0SkAZJbs90cM8!dk3VpF5ZmuYQecWGcbGyAJTJM0Jsks70oEQIEMIBdBSKBJ0SfASLuCLDbaZPvKPJAJ6SMVDVhg46sB6cgcVc,chess,70.04,2983,checkmated,azerichess,84.4,3066,win,parhamov,E10,Indian Game East Indian Anti Nimzo Indian Variation
99cd4e2b-8c82-11ee-b112-6cfe544c0428,1701020393,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4r1k1/p5bp/1p6/8/3BB1R1/2r5/P4KPP/1R6 b - -,lB!TgvYIkAIBvB2Ubs92mC8!cu0SfmZJAJSJCKTCnD5Qeg98mvCsjs1TBHTKdJ6SJ747HY80YS0SvES8DLULELKCabXPfD7tgntsLCQKuBKEDE,chess,0.0,3072,win,parhamov,0.0,2974,resigned,azerichess,A31,English Opening Symmetrical Anti Benoni Variation
d0ca9bab-8c82-11ee-b112-6cfe544c0428,1701020511,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1pp2p2/5Qpp/rq1P4/p1n2kP1/P4N1P/1P3P2/4R1K1 b - -,lB!Tgv2UkA92bsZJcMJAmC3VMT0TfA5ZegZPAr8!pxTLfeLCsCWGiqGyri4Gac6ZCIZQvKQJiJ7JKv97dm2Tcd!2IC78mlPAlkT7Cs8edeJZBJARkl7TsCRAlzZHCT2TzsTLoELDsT,chess,88.67,2988,win,azerichess,75.37,3062,checkmated,parhamov,E60,Kings Indian Defense 3.Nf3
16dc13d5-8c83-11ee-b112-6cfe544c0428,1701020659,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/3k3R/6R1/8/4p3/4P2P/6P1/6K1 b - -,lB!TkAYIBI2Ugv5OiqOIjzICcjWGblClvl92mu8!fmZReg6SabGzqzTZj2!2lvZTvBSZmv7Ybc0KBr4qAIRJrGZSdlXPljqyvdyGzGPIGOIAnD95jKYKDKTZcaZKdy54yHKEOWEKfb2TpxKtHQ4WaWtIbPICQJCsJAsJAJTKJS1SW3KT3?TM?8SK8SKCSUMLUELKPHKREURYHNYZN3,chess,88.95,3068,win,parhamov,78.06,2980,timeout,azerichess,A56,Benoni Defense 3.dxc5
6ec87784-8c83-11ee-b112-6cfe544c0428,1701020791,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1k6/1p3p2/4pP1Q/1P6/3p2P1/p4q1K/P1r4P/3R4 w - -,lB!Tbs0SmCZJCKTZnDYIsm5QksWGgvGyowyqjrIBsB9zcl7Pfx3Veg2MghMDmDzldlPzln87ad7YveY5DN?9NTZTKTzRet4Gnu9?dcGHfd6ZxfHPtKQKBKRzdBzGBFPQcdQsulZQfoGIFV?VlVJBrzIKzHQohoskoxKLwELv,chess,65.99,2972,resigned,azerichess,71.93,3074,win,parhamov,C11,French Defense Classical Variation
b0168d54-8c89-11ee-b112-6cfe544c0428,1701023459,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/P2k1p2/1R4p1/1Kp5/8/1P6/8/5r2 b - -,gv!TkA2Ujr92cj8!owZJAJ7Jfo5QegJNbs6xmu47lBxogo0KvKQKdNTNBK2KadNTjaYQpx98ov3NwENExE7ZEMZdfdKsasTCsTCTMT8Sd7!37ZSTvmXPZW32iyQInDTSmt2TWZSQuCTSZXQRtARBAHBCXPSZyGCDGODfOW,chess,0.0,3085,win,parhamov,0.0,2965,resigned,azerichess,A15,English Opening Anglo Indian Kings Knight Variation
11b7aeac-8c8a-11ee-b112-6cfe544c0428,1701023618,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3r2k1/1P3pp1/2p5/p6p/2P4P/2Q1pPq1/P3Pn2/2R3K1 w - -,lB!Tgv0SkAYIbsIBvB9zow8!fo5QegzsjsWOcq98BQZQqRSKAI6Ldr76fd3NpFTCsAOGruCTuM6Sac47dl7Zcd87MuTEusKClBCunvEndcLxoxnxgoxnogXPIPZRBRSRPXRw,chess,80.36,2958,resigned,azerichess,94.34,3090,win,parhamov,E10,Indian Game East Indian Anti Nimzo Indian Variation
53247de0-8c8a-11ee-b112-6cfe544c0428,1701023730,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5r2/pp4k1/4Q1p1/2pP4/2P4P/2Nn1p1K/PP4r1/8 w - -,gv!TlBYIBJ2UkA92bs8!mC0SpxSJCJ98fmZReg6LmtLtdtTZcDZKvK2KDK8KnDK8DL5ZLU3UsC70ae1LCs0efe8egpZKtw48sHeuwMumMT89TRLDxFDvHsmopxKtRS!2,chess,73.81,3079,resigned,parhamov,82.55,2971,win,azerichess,A46,Indian Game Knights Variation
9579d89a-8c8a-11ee-b112-6cfe544c0428,1701023875,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/3k4/4p3/p1q1Bp2/5P2/4N3/4K3 w - -,lB!TbsZJcMWOnv5ZmC3VMF0SCK2MFnTNsmYIksIBnB92oENDmDMDdm7Ygx2Kec?!cbKRhgXHEMVMgM!MxMZKpF1TMxKAmtSKBnY1FN6SNV86jr1NrASLAJLtdtNVsAHAts6ZsA75bcVUAkRqclqzldzGJR5bkcbcdcGzxgzqclUbftqzlmbimfZRgmTLtLiALCOGnezefeGy,chess,80.25,2964,timeout,azerichess,86.81,3085,win,parhamov,D00,Queens Pawn Opening Chigorin Variation 2...Nf6
eb82143c-8c8a-11ee-b112-6cfe544c0428,1701024028,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/2k3P1/5R2/5K2/8/8/8/8 b - -,gv!TkA2Ubs92lB8!mCYIBJ0SfmSJAJ98vlZRegWOiy5ZnD45dk7YyGXHGPZPmvIAghTZsyPyayAsyAYGjsZIpx6ZAIGIsAOGvEZExEIzCKGylCRKDLzrknrALU1Un1!?CR891929RA92cq5rJRrtqj3NENKCNU2jAjtRjyRUysUSfeCusJSKJuKNhg?2gnNGoEGinviqed2UdJqrvDrqJRU1uLqyDMy4MN18EM4GNUGLUL80RT0ZMUZYU2,chess,88.13,3090,win,parhamov,80.36,2958,timeout,azerichess,A15,English Opening Anglo Indian Kings Knight Variation
46d04163-8c8b-11ee-b112-6cfe544c0428,1701024144,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/5Q1k/p3Np1p/1p3p2/1P6/5P1P/6PK/1b6 b - -,lB!TcMZJMT2Tmu0SkAJAbsYIfAIBuB5Qgv92eg8!feTLBJSJAJ7Tdy97ad3Vpx6Zyr45sHQGrzGQzqZ8jrWOJQ8QHBQCrzTPBm7ded57d7P7mw7dgpdkquXHwNkiN2!2vB1TnvCbu0i1BS2!08!381,chess,0.0,2970,win,azerichess,0.0,3079,resigned,parhamov,A45,Trompowsky Attack 2...d5 3.Bxf6 gxf6 4.e3
8c114a4d-8c8b-11ee-b112-6cfe544c0428,1701024188,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r5k1/pp3ppp/5n2/8/1q1r2b1/4P1P1/PP1Q1PBP/R3K2R w KQ -,lB!TkAYIbsIBdB5QBd0Sow9zclZJAJSJfo8!gvJBsH7GHBQBvB97mu6ElzGzdl7B,chess,82.45,3069,resigned,parhamov,96.95,2981,win,azerichess,A56,Benoni Defense
a640ef3c-8c8b-11ee-b112-6cfe544c0428,1701024343,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/6k1/8/6K1/8/8/8 b - -,lB!TgvZJkA0Sbs90cM8!dk5ZmuWOadJAfAXHAm6Xeg3VMDYIBI0Iiq46kb7PvK97KZ7ZdZTZsCI0fdZTCR0RDRXCmtCtdtPQpxQcbc6cgpcknvkjRKjiuCOGxFVNpx!3trGyrHiqKT2THN3UNGqaFNUVoEyqGWqixoTLCLSLWOVMNVLEvEabV3b5Oi5?ow?3iGMUGO1TOG30GL0KLvUMvDKuDvuCvLMULvCKvDUMDvKJvDJIDvIHvDHrDvrzvLMULDzHDvHMvDTLwFLEDEMEFE,chess,94.63,2983,insufficient,azerichess,95.23,3067,insufficient,parhamov,D02,Queens Pawn Opening Symmetrical Variation
03078b69-8c8c-11ee-b112-6cfe544c0428,1701024422,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,7r/pp4k1/3p2p1/3Np3/2B1p1P1/P4qK1/1P1r1P2/5Q1R w - -,mCYIgv0SlBIBvB!Tbs5Qiq90cDZRBHSKDM8!MT0TsJ6SHs46pFQBowSJsJBkemkada6kmv2UFNTMftkltA!2af1LNULCvE7ZEMZLMF3UwE9?FwLv,chess,69.71,3057,checkmated,parhamov,90.7,2993,win,azerichess,B45,Sicilian Defense Four Knights Variation 6.a3
32366658-8c8c-11ee-b112-6cfe544c0428,1701024544,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4R1k1/ppq2p2/5Qp1/8/3P2P1/7r/PP6/K4R2 b - -,lB!TkA2Ugv92bsZJcMTCAJCMvM0SdlSJlu89uD2TpFYQmC3VMv6Sec92cb5ZbaZPftJCtCPJCJSJvKVNhe?8nvJSoENEvETFehFMDn7Tnm8?sCT0hfSJCsMTsJQJde48mvTKeK0ZKJZYvT2!JK?xK8,chess,82.03,3003,win,azerichess,77.0,3048,resigned,parhamov,E61,Kings Indian Defense Normal Variation 4.Nf3
2fcf3db2-8e07-11ee-b112-6cfe544c0428,1701187637,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/7k/5N2/5KR1/5P2/8/8/3r4 b - -,lB!TcM2UMT0TkATLbs92ow8!fo98muZRgm5ZegZTjz3NpF45mD6ZiyZQsJTJAJQZzH2VDt80feWOdrOHyH54a474HP4yryZytjyHofHfgfYPjAPHAG0YebLDwDV9fo90ow!2bHYcHX0TXZcgwpgEnvEFpoTBuBFDZRDBGQBlowUMQK1LRU23UMlJMN32NLJGvD23LN32NM23wEGaKZagELgdZT,chess,91.87,3040,win,azerichess,83.75,2519,resigned,whitemirrorninja,A45,Trompowsky Attack 2...g6 3.Bxf6 exf6 4.c4
a6ad1f15-8e08-11ee-b112-6cfe544c0428,1701188195,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4r1k1/2q2p2/pp3npp/4N3/2P1b1B1/1P6/P3Q1PP/4R2K w - -,mC0SlBZJblJClC5Zgv!TftTCtCZTCtYIegIBvB90jr8!cjWOdm7YBv97adTJjKYGkAJTmk3VKsGYvKXPnD6XDL0IghIBsB7BkmSLtLBdfd48de2ULEXC,chess,86.05,2630,resigned,aguiar94,95.34,3044,win,azerichess,C10,French Defense Rubinstein Variation 4.Nxe4
374f1204-8e0a-11ee-b112-6cfe544c0428,1701188978,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/8/7K/8/7P/8/8/8 w - -,gvZJmu!TkA0SjrXPcj6Xbs5ZAJSJowJBsHBunuWOHBYIBk9Rfm8!eg7Yke47eo98acZKvKRKlBKRfT2TmvR9BJ8KuC78jKYKou9VuEKMEVMVghTLCL8uvouwdewueluxlVxVrzX6zIPIoCVFcIFCI6!264CKJRKJ4O2TiyTLyGLSO4SRGORYhoJGowYPwDGO4OPODLOXLTXYT13NpFYZ1UZ8UN89NV9!VU!?UV?!VU!?UV?!,chess,90.8,3030,repetition,azerichess,90.5,2787,repetition,luckyswitchback,A06,Reti Opening 1...d5 2.e3 Nf6 3.c4
a2162a38-8e0b-11ee-b112-6cfe544c0428,1701189448,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1R6/4pq1k/3p1p2/8/3N4/1P1K3p/8 w - -,mCYQbsZJCJQJlB5QcD6Lft2Ugm!TtLULnv0Sdl46iqWOpF?!hpTNDM7Ypx1ToETMENMEvE!Elu81ecQGdfGAuv9VcdAudeukenVuvukunu6!xvEFmDFDvD!wDvwvfvYpvnpxulxNsmNMmD3NlmNFDtMEmuECulCBnDBTDzXHqyFxyHOHzHxpHX1!X5!35X3V,chess,86.2,2721,resigned,franmu14,93.73,3037,win,azerichess,B10,Caro Kann Defense 2.Nc3 d5
3ececa74-8e0e-11ee-b112-6cfe544c0428,1701190744,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/8/k4K2/8/6rp/8 w - -,gvZJow2Ufo92eg!Tlt8!bl5QkA0KAJTJlA98clWGac3ViqKCveCtetGyAuJPlsQBfeYQcbVNukBrs2!2ku7TdkPZbdZKtK8KuAKIkt6SAP48PZSZtZ80Z7IkdZ0m7T2Temkmofm0ZdXHnD0SgnT0DLSTftrBde0RedBLnvLBvCBStHRYHATnAS1SpFnjdBjrByrwCKwEyWYPW2QIqyIAKSAs2!PG!6GzyGzG6sEFsrFESKGyrbNFKTUMTLEwLCFxCBxpbhwoBuMEuDEwhpwp,chess,81.86,2849,timeout,mbojan,88.07,3048,win,azerichess,A07,Kings Indian Attack Double Fianchetto Variation 3.Bg2 Bg7 4.O O
