uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
e873410c-0420-11e5-8000-000000010001,1554573798,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/p6p/1p6/2p2N2/4n1P1/P2k3P/7K/8 w - -,mC2Ubs92lBZRnD!TgvYIBI7GftGIdm6EcuIGeg5Qae8!ghTZmlZIsJGlvl2jDLULCL0SuIRIJuELtLSLuLjsedsldl47lnQBLV!2V178px801M9nfnXPMvBHvF0ehpHBksemFL2TnmBmLumsiqTKoEKCuACBARsCRLBt,chess,0.0,3020,resigned,levonaronian,0.0,3005,win,sergeykarjakin,B06,Modern Defense Standard Line
2755c60a-0422-11e5-8000-000000010001,1554574021,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4r2k/2p3p1/1p3p2/1P1R3p/PpQRr2P/6P1/5q1K/8 w - -,ow!TfoZJlt5Qgv0Keg90kA8!AJTJbsJPcu98ac09iq6EjzWGzHQBqyEvov9qcbBvmvqzsCPJbc7Zdk47fdZLgo3NpFLUkA!?uIJDopDJIzGzCM1TMCXPtBULBK8KdBLvcd78BJKCdBvn,chess,83.57361459275518,2971,timeout,sergeykarjakin,95.2969183241925,3042,win,levonaronian,A00,Kings Fianchetto Opening 1...d5 2.Bg2 Nf6
8583a8f8-0424-11e5-8000-000000010001,1554574389,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1pRk2rp/p2p2p1/3Np3/2P1P3/1P6/1P2K1PP/8 b - -,mCYIgvZRlBIBvB!TbsWOcu0KBv90fA8!eg5QArQGuMGrir6SMT0TsJ46kATMdt1LvM7MCLSLtuMunu91fL1LJ0!10L6QuCQPaq2ULu1SuJPQgnQ6nu69qa91umSZaf12f9ZQ96QZ6Y,chess,0.0,3060,win,levonaronian,0.0,2945,resigned,sergeykarjakin,B90,Sicilian Defense Open Najdorf English Attack...8.Bc4 O O 9.O O Nc6
13f82a32-0425-11e5-8000-000000010001,1554574544,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/8/3N4/1Q3P2/7K/k4n2 w - -,ow!TfoZJkA5QAJTJbsJPgv0Keg90ab8!lt98iq09jz6EcjWGzHQBsCEvovBvmv7Jqy47bc1LCsJtdr!?r1tZ1N2UNFZ1fd92d787F729sm?!jKPA7Y1YKYAjYGjyc6!16Y1SYXyIX3STGz9RzIRI3YIRYQT0QR0RpFRImDIHDUHAFNAtNVtkV3kt3~tk?KkrUDrAKJAzDmzqJQqjmBLDQIDwIAjaArwngpn^,chess,75.91696264857926,2954,timevsinsufficient,sergeykarjakin,64.1758683787214,3054,timevsinsufficient,levonaronian,A00,Kings Fianchetto Opening 1...d5 2.Bg2 Nf6
01cabbbc-0426-11e5-8000-000000010001,1554574655,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/p5b1/7p/2R5/7P/5N2/P1P2PK1/8 b - -,mC0Kgv5QfA!TvMZJCJQGAHYQJQXQHm3VMx2Mlt92bs8!xgTJpFMEmE6EdE1LExJsjsKCgmCtxtLDt747egDvov9vcuGAad78mBAuBvudfd2sdts2tR89go9LRQLIQI,chess,93.0875080377194,3069,win,levonaronian,40.783095444296535,2933,resigned,sergeykarjakin,C59,Italian Game Knight Attack Polerio Bishop Check Suhle Steinitz Variation
a8af5816-0426-11e5-8000-000000010001,1554574794,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/5pB1/pR6/4Pkp1/P4p1p/5n1P/1Pr3PK/8 w - -,mCZJCJ!TlBYQgvQJvK2UfH5Zeg92bl8!lvZKBKTCpx6Lks46cD3NvB0SDpWOHtCItLSLfeISdt7Pem2Vad6ABv97pwACvlVldlNFwpPGiqGynvCmtmJBsB7BghyAmABApgAchpUMgnLDnP!2P72U7TULlZLUZXckXPULqySBT2Bv,chess,0.0,2916,resigned,sergeykarjakin,0.0,3081,win,levonaronian,B01,Scandinavian Defense Modern Variation 3.d4 c6
8702a032-0427-11e5-8000-000000010001,1554574962,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/p2p2n1/1p5p/8/6Nk/8/4K3 b - -,mC2UlB92bsZRnD!Tft5QBJQztHYQHy8!iqzOcuQJCJ7GjzGYuB0KJS6SgmSAeg46yHO5feWOHAYAsy5Zks98yjAQpxTJB2!2dBZTjd8CBl68dnCumBueae8eleQsesJsntXHgfsbBkTCfm1Lmu2TuBTSoEblELULBulAuvClvmSJtcJCctlbtnCDntDwtnbsmeLDkB3NBLwpntAqtDsCDUqkemkzmuCwuDpxLwztDvtKvnKUne,chess,72.34770857324462,3073,timevsinsufficient,levonaronian,86.95113269332285,2927,timevsinsufficient,sergeykarjakin,B09,Pirc Defense Main Line Austrian Attack 4...Bg7
7dc60382-0428-11e5-8000-000000010001,1554575061,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/pp3r1p/3p3b/3Q4/1qP1P3/2N2R2/PPK3P1/8 b - -,mC!TCKTJlBZRgv5QkAJPKS1Sbs2Ucu92pF8!FNUNdlSKBJQBvBKBuB0KBu6EnvELecYQhNLUNx46JQ6QuP7PftKCtCUCvCPzlJ91dfQYf1Y1xv2Vck,chess,97.45037446305766,2960,win,sergeykarjakin,91.32179922988006,3049,resigned,levonaronian,B04,Alekhines Defense Modern Larsen Haakert Variation 5.c4 Nb6 6.e6 fxe6 7.Nc3
12c8fc50-0429-11e5-8000-000000010001,1554575207,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/7p/8/5K1P/3Q4/7k/8 w - -,mC2UlB92bsZRgv!Tfm8!eg5QBJQKvKRKcu0SdlSJCJTEmE6EuV2VlV7TfeELVu98sCLCuC47kATPjrYQadQJdJ7JCJPYedKCJZY6Z686iy6Ygf1Lfm!1d71SmuWG7JXPnvCvovYZJHZRAIPIHGRPGHPHyHSRvDRYut3VpFYXtAXPrzIzAzPXzIXYIJYXJSXPSTPHTUHIULIJLUJCDLCDLTDCT1CK1~KC90CBULBt0ZtuZJumLCmnJtnoCDop,chess,96.75028173453536,3062,win,levonaronian,97.01539011392008,2943,resigned,sergeykarjakin,B08,Pirc Defense Classical Variation 4...Bg7
fb3e436e-0429-11e5-8000-000000010001,1554575364,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/q7/4b2Q/3B4/8/7P/8/7K w - -,mCYIgvZRlBIBvB!TbsWOcM0SnD7PdlPjabjqDL5QLS1SBQXQfm90eg8!brqIMuIKuDKIghRJsyIWyPTCle0IP4SKDwInwn9n4Pnfef6Siy3VyGW0rvClfelvovKCvCSxmO0MOfxEfoJBGOM0ea0WCKQIKSESaGIApxBtktAtGstlslWPlmS6OWPWm8!3oC2U8U3?UV?!CJ6S,chess,91.60668460541963,2929,timeout,sergeykarjakin,68.870939177391,3073,win,levonaronian,B97,Sicilian Defense Open Najdorf Poisoned Pawn Variation Accepted...15.Rb3 Qc5 16.Be3 Qe5
