uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
84c9c419-e1dd-11ec-9e8e-78ac4409ff3c,1654110539,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6r1/P2k4/3p4/3P2Q1/8/1P5P/2P5/7K b - -,gv!Tow2Ufo92eg8!lBZRjr5Zcj98bsYQmC0Kfe7YiyXPBJQJCJWOdl6XvM3VMv46acY5ox87ed6YveZIeoICsCTCleCMxEX6EmMxgh1LnDY0efPHyH5PoFxnhondcd!3HOKDj232wDUMDMVMFvPuvB7?ohMEfo2UmtUTBL6Ldf0KoEuMtLKLEBTUfg?NOWU1gMNMBdM!pxLMdv10vu0ZuM,chess,82.77,2998,win,viditchess,75.45,2902,resigned,anton_demchenko,A49,Indian Game East Indian Przepiorka Variation 3...Bg7 4.Bg2 O O 5.O O
4c0afaba-e1de-11ec-9e8e-78ac4409ff3c,1654110917,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1Q6/R5K1/6P1/8/8/8/k7/8 b - -,mCYIgvZRlBIBdB!Tbs5QfH6ZHQZQcM0Sec3VMF90cb8!he7GBl96sJGlJ0!9dl90CKRKvK2MKQ6QFw47l707nv70ksXHwnWObkTJow1TkrSKiyHyry0SyrVNsAJPnPQPrsMEvDNFDKTKjzP5AIFxea54zHSJaO49IQJIQYIHOU96UE6YstYZtuHIEFIJFxZWuvWqvEKCx?qipFCu?8umEviqvnqW8mW1no13ox32wEJBFNBtm821xF1vNVvfFMfhMUhaEMaOUNOWMUWaV3ahNMhgMTgfT2fe8etle0lt3~tk?7kr0Yrq75qiYW,chess,0.0,2912,win,anton_demchenko,0.0,2988,checkmated,viditchess,B53,Sicilian Defense Chekhover Variation 4...Nf6 5.Nc3 Nc6 6.Bb5
2d07e036-e1df-11ec-9e8e-78ac4409ff3c,1654111223,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6r1/6rk/p2p3p/P7/8/4RN2/2R3P1/6K1 b - -,mC0Kgv5QfA!Tlt3VegZRiy2UyGWOks92bl8!fe!?lf6SAS1SfwUMpx78tBKBsBMExETEcuEueu8Uac91BJSJdJ2jcbjKbXKwnw4!JQUwQs?3Xj12CKwDKRYRjnDyskyknk,chess,0.0,2994,win,viditchess,0.0,2906,resigned,anton_demchenko,C55,Italian Game Two Knights Modern Bishops Opening 4...h6 5.O O d6 6.a4
e3f678e7-e1df-11ec-9e8e-78ac4409ff3c,1654111559,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3Qn1k1/2P2pp1/8/7P/5P2/6KP/3Bq3/8 b - -,mCYIgv5QfH0Seg!0feWOHfZJCJ0JlBJTcu90px8!kAIBvBQKbsXPnDKUBQ7YQ0U0dv6XvnTZad0LucXQoEL0sC47jrQCeCZICB0QB797d7Y7cu7Rfo3VnlRYrzIZiqOGlsGzqzYRAIPIzIRdgpZ5sAdeACQ0Ct0JuledoJSJtJdmpwVNEN5OIQOYJ7Y8QY,chess,89.69,2916,win,anton_demchenko,82.15,2984,resigned,viditchess,B30,Sicilian Defense Nyezhmetdinov Rossolimo Attack...7.exd5 Nxd5 8.d4 Nf6 9.Be3
ab9e881c-e1e0-11ec-9e8e-78ac4409ff3c,1654111974,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/5r2/2K2k2/8/8/8/8 w - -,mC0Kgv5QfA!Tlt3VegZRiy2Ubs92yGWOfe8!px6Sjr7Zcl98ASZSay47dc!3luS6tBKBvB80BQXQyA6XuBTZB232cl78euZKAyKZyaXzayzXlB23yaZIaeISBTXzeazBTBSBac0KutBHnvKIsyIMkAHWAIRJysWHsHJCHY80vDMLtu0YuCYZowZtwELJrztxcexwgnwEnvVNC0320YJteutBYQEDvmBzQONFIQDAuvUMOWAQv12U12UNGOQsW4zjmdsq2YqaYcacdcjiOWNEcbiObjFxjrxp4?OW?pWXrAX0pl0ulBEvAJMEBzEwz5wo59vm9!mf!9uv9!fm!wvnwvmfvuo~utfotdgfdfnvJAvfArfvrzowzHwDHOvuOXuCXYCSY7SK7ZKCZYCBYXBCXPDLPGCKGzKSzIST,chess,67.61,2974,timeout,viditchess,67.57,2926,win,anton_demchenko,C55,Italian Game Two Knights Modern Bishops Opening 4...h6 5.O O d6 6.a4
a3933f01-e1e1-11ec-9e8e-78ac4409ff3c,1654112247,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/p5p1/3QPr2/3p1k2/3q4/8/5PP1/6K1 w - -,mCYQlBZJCK6LftLtdt0SksQIgm5Qeg!0bl0Llv7PmwLwpw90iqIBsBPOtd8!cl46acQGlGOGdt6QcQXQjzGyfc3VtkyqkQ0zwEqtEMVMvMtBMS1SQS91c6z969!9S6906Y0SYRSLKS1T,chess,0.0,2919,resigned,anton_demchenko,0.0,2981,win,viditchess,B12,Caro Kann Defense Advance Variation...4.Bd3 Bxd3 5.Qxd3 e6
45566150-e1e2-11ec-9e8e-78ac4409ff3c,1654112569,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/p1p3k1/1p1p4/3PbBP1/1PP3p1/6Pq/P3QP2/6K1 b - -,lB!TkA2Ubs92mCZRgv8!fm0Keg3Vfe5ZmfT3BJ1LowZICL6LvF7Tcu3MFLTLfoXPdmKCuMVMsC48adMEjzICoCLMmt!3em8Kde98pFMNtk2Tgo32CtKmem8mkmUMFMTKtLNxog,chess,85.24,2988,win,viditchess,79.67,2912,resigned,anton_demchenko,E94,Kings Indian Defense Orthodox Variation 6...e5 7.O O
067613c1-e1e3-11ec-9e8e-78ac4409ff3c,1654112919,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/1BB2pp1/p1nNp3/n6p/r6P/6P1/5PK1/8 w - -,mC0SlBZJblYICJ7JBI!TgvJIowXPlrINfo6Xeg90fe5ZrB8!kAWOdm96jr0zedzsabXCcjsBjBCbdbPHAHNHmeTJvKZTpF6kiyHmemkmrzmlBaliyG3NaB45KQ56bc!3cITZIAZ5QK6AKAJzoXzQBPikAR3!gokiRAiyARQGPY5Q,chess,82.86,2906,resigned,anton_demchenko,87.08,2994,win,viditchess,C07,French Defense Tarrasch Open Chistyakov Defense 5.dxc5 Nf6 6.Ngf3 Qxc5
dcef525f-e33b-11ec-85a4-78ac4409ff3c,1654260963,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r2r2k1/p4ppp/4p3/2Bn4/8/2P1PPP1/PP5q/2RQKB2 b - -,lB!TcD0SmuYIgvXPbs6XsH5OHR9RDRTCBIPIvKXJKAOzRK8!nvJAfA7FowCwpwFhAfhpacZRKR97kszJRI,chess,76.06,2846,resigned,keranke,89.87,2999,win,viditchess,A46,Indian Game London System 3...c5 4.e3
889ebd01-e33c-11ec-85a4-78ac4409ff3c,1654261249,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,b3R3/5pk1/p4bpp/8/1q5P/5N2/1PP1QPP1/1K1r4 w - -,mC2UlB92bsZRcuWOdlXHft5ZpF3Vgv6Xec46cbYIBIZIhe7GuB!TCKRKeKItlt8!K0X4iq97tmHzqzGzBT2Td76708!2sd7d,chess,76.01,2988,resigned,viditchess,89.18,2857,win,keranke,B06,Modern Defense Standard Line...5.Qd2 b5 6.Bd3 Nd7
31ef9e82-e33d-11ec-85a4-78ac4409ff3c,1654261480,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4r2k/p4p1p/1p5n/4qPp1/3p4/P5N1/1PP3PP/1B3Q1K w - -,mCYIbsZRnD2Ugv92fA5Qeg0Slt!0iqRJAi8!deQBvBIBsmJCtCXPmw6Ofv98cl46acOXgh!?en0!DLSLCLXvnv2VlV!VvDUMDv8uvN7Tib68cfueNvefvfTK,chess,80.56,2852,resigned,keranke,88.69,2993,win,viditchess,B23,Closed Sicilian Defense Grand Prix Variation 3...g6 4.Nf3 Bg7 5.Bc4
