uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
0c4fdd0f-7927-11ee-ba6d-6cfe544c0428,1698892707,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/7N/4R3/5n2/5r1k/6p1/6K1 w - -,lB!TkA0Sgv9zblXPiqzldl8!muZJjr6XfmJArAYIeg70cj97fd5QlkIBuB46ac3VpxQGvlPHAI0ZjsGQmHZJlvQ0sG79HAJQAf0UcbXOfOQOGlTJbr97deU0vK0LeCJ0Kv0Qlu65oEOyrsyksk5bgoL0vlbXlA0JAKQ0ul76CeXrqy2MyG1TKA0UAR6QeCUDlDJDofrxfexqelqGkjGqCuqyuCQOnvyilkijkj!2Cu2UurOyIQDJrHyOHIOPjkJ0BJSJRL0QklU1IJQKJGKvlmvKGW1SW0SJLVJC0WPjmfCDWyDwVLwvLBvEBQEvQBvEBmELmwLUyOjzfozEonEDnoMEwmDCmsCBsmBlofUMOGMFGHKtmslnfgnvsCTLCRFMHJEwRLtDJGMELVExGKwo,chess,78.89,3032,timeout,zizooooo98,80.3,3008,win,vladimirkramnik,E11,Bogo Indian Defense Grunfeld Variation 4...b6 5.a3 Bxd2 6.Qxd2
e87fdb38-7928-11ee-ba6d-6cfe544c0428,1698893246,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1r4k1/6p1/3p4/4qpQ1/p7/2n5/N1b5/K5R1 w - -,mCYIgvZRlBIBvB!TbsWOfA0ScuXHAr90nv8!iq6ZoET8dl0Fun5QecFnlnQGcb45neHzqz5zpFGrBrOGrc7YcizPba8TFN95EMT8dbYIvDGyelZQhe8YMU1UNU3UegPjgUjbsbIPlcQCUwPBbsYJDLSLcVBKVMCkwgJs,chess,83.45,3001,timeout,vladimirkramnik,94.34,3039,win,zizooooo98,B86,Sicilian Defense Open Scheveningen Sozin Attack 6...a6
293376f8-792a-11ee-ba6d-6cfe544c0428,1698893837,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/6p1/PB4k1/1n6/6p1/2P3K1/8/8 b - -,lB!TkA0Sbs9ziqzsjsYInv8!mCT8pF5QFN3VBIXPcuPIuIZRIu6Ody7GyGQGAIOfefGAfn1LCL9LIR8RhF45aiWGqy56gmSKucL1FE!3iaKCcDCvovR8ad8TEF6IdBTJDwJPmDILFEAKEUPZUOZTno1XBlKAlmTNDNLNOQAjmCNJwKjtKBXjowJMCEMEvEjXQOtjOGjAGWXWBW3UW5VN5YNEyGAqGOqHYP,chess,94.86,3046,win,zizooooo98,90.78,2994,timeout,vladimirkramnik,E24,Nimzo Indian Defense Samisch Variation 5...c5 6.f3
8a1042ee-792b-11ee-ba6d-6cfe544c0428,1698894508,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5R2/8/8/8/5p2/4p1k1/4K3/8 b - -,mCYIgvZRlBIBvB!TbsWOcuTEucETfA0ScuXHAr90nv8!iq6ZoET8pF0Fem3Vdl5QBQZQuVRJhxJCsCQCvC2VlV7MVFMFxF!2CK46ah6IF32UhVUMVNMDmnIKNKDKnv8T3p9!pmKRmoTZvDZIri!?jzIykA?xAIR0owxpiryjEMpFDujArAFAutOGzGAIwE0RqyHzGOIGEzGOzDR0tsOGDEG4sz45zISKyG0SGOSLEg56IP68OWKCPX80XO0SOGS8gb84GOLMb54WOW1LWPCuPIMDIBDvBtLD59vwtm,chess,93.62,3003,win,vladimirkramnik,88.54,3037,resigned,zizooooo98,B90,Sicilian Defense Open Najdorf Variation
1984b226-792d-11ee-ba6d-6cfe544c0428,1698895133,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/2k5/4R3/pBp1p2r/P1P5/4K3/8/8 b - -,lBZJkAYQgv!Tmu6Lbs0SvFLCnvCUcl90dr7PFU3UrkJAfA5Zec86cbUMpx65uCTNluPYdlZPArNDhcYZxF1TowDNcgMFwF0RCKRzloTKBKzsjsZ1uIPJon54gEXPIBNDkC?9bj45nlJYBu7lulDJsAJ0vD2UlzQIzs1LCoLtEwtZoC97rkZ8FNUNw20L23NFCo8!o!7!kC!9iyWGCQLw3FwmDL9LF?5W?6ms6YW5YX56jsLKXP6YPOKusluxQHSKOSxNlu,chess,89.9,3044,win,zizooooo98,86.77,2996,resigned,vladimirkramnik,D12,Slav Defense Modern Quiet Schallopp Defense...6.Nh4 Be4 7.f3 Bg6
8dd49673-792e-11ee-ba6d-6cfe544c0428,1698895651,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/k4p2/4p1p1/Pp2P3/5P1p/7P/1rb1R1PK/8 w - -,mCYIgvZRlBIBvB!TbsWOft0SnD7Piq5QcuPYdv90eg45gh3Nae6ZpxNFBmXHjzZ6un6XsdRJCKTCtCJCvE2Ums57sCQBnB7BCT87du76ksBtEm?7edtsd707mlYQfd7PTE65lR5WRQXQdesqhpqrukrjemOGzGPIEnInmnQCnmCk,chess,87.66,2989,resigned,vladimirkramnik,94.95,3051,win,zizooooo98,B43,Sicilian Defense Kan Knight Variation 5...d6 6.Bd3 Nf6
c3076700-792f-11ee-ba6d-6cfe544c0428,1698896170,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3qr1k1/1p2rp2/p1p3pQ/P2pPBP1/1b1Pn1R1/8/4R2P/6BK b - -,lBZJkA0Sbs!TAJSJcMYQmu3VMF90ft8!gm98eg5ZiyZ9nv6SFn46mD0RyGSZtk6YDtZ6jz6LabWOfeY0gh7Yng9UoEL6syT3yP3MP686vDMCbj68dvClvxUDtDRDktlAjmDREMRzefYRuCAlCKRZtLZ7fDlCDE2UxV,chess,84.5,3058,win,zizooooo98,77.7,2982,timeout,vladimirkramnik,D35,Queens Gambit Declined Exchange Positional Line...7.Bh4 Be7 8.Bd3 O O
f7f4ca54-7930-11ee-ba6d-6cfe544c0428,1698896710,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/3bk3/4pp2/1PR4p/p5r1/P7/1KPR3P/8 b - -,mCYIgvZRlBIBvB!TbsWOfA0ScuXHAr90iq6ZoE3NEN?Ndm5QecQGri46dtGAnD7GBrGYhdOGuB2UBT0TCKT2rBYPiAHAtu2VsCVDCT87TNUNcbAsjrPIbiGyut64rzIKmKDKBvKDtBDlvlslBR70RlZHij4!de!EeKHZzH1TKI,chess,80.87,2992,win,vladimirkramnik,77.73,3048,resigned,zizooooo98,B86,Sicilian Defense Open Scheveningen Sozin Attack 6...a6
3afeb2a9-7932-11ee-ba6d-6cfe544c0428,1698897262,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3q1r2/1p4pk/4B2p/r2nN3/p2PQP2/P5P1/1P4P1/2R4K b - -,lBZJkA0Sbs!TAJSJcMYQmu3VMF90ft8!gmT8Fw8Rdk98egWGgh5Oiq6ZmgOYgv76sy67yP45PZ7ZvKZ7t3!?3L54LZ89nv4OZx98xZ89ZEO4uCYHadGyfe0FCJFwpwQJkI7MIJ?!vDM7EZ4GJvHYdc1TvsYJZS!3skTLktRCeCLCtC,chess,90.51,3055,win,zizooooo98,80.52,2985,timeout,vladimirkramnik,D35,Queens Gambit Declined Exchange Positional Line...7.Bh4 Be7 8.Bd3 O O
82fee588-7933-11ee-ba6d-6cfe544c0428,1698897853,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r7/P2RQpk1/8/5qpp/8/2p3P1/KP6/8 w - -,mCYIgvZRbs!TlBIBdB5QfH6ZBt2UcM92ecTEMF8!sJ98cbWOHAQKvKEKtmXHAtKAtAHAks45baZQnDQJdJ7PFnPXnB2BJB0KDK8Khd58mAKCBC8CAtCSowOGiqXrsArPaiGytkPQdBSeBJ3NkseSJGS8szQozy85GH59yropqyplyG!3GO94rylBHX32OWRJyOJAOqUMq0BJXZJGibGLbiAs,chess,85.63,2979,timeout,vladimirkramnik,85.76,3061,win,zizooooo98,B50,Sicilian Defense Anti Qxd4 Move Order 4.Nc3
