uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
c45e2509-e4f4-11ec-85a4-78ac4409ff3c,1654450638,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,7R/p4k2/1p3q1B/3Q1p1P/1P6/8/5P1K/8 b - -,mC0Kgv5QfA!Tlt90eg8!iyZRbs6EpxENcu!?sJTJAJ76oENUgoQ7dlYQJr7Sfh97xF1TFNU8vFRJFL09lm?!mv81ag6ZofJCvC3Vfo9IrS1SuISJL0!?0JQJCLZytBXPjryQIq78geKBqj8CeCJCjBQkhxkdLC47xtdktuk6CD6QopQZuCZ1rz7ZDLZJL6?3C82MNU3UBuU28?VNuV2U6kTLkQ1TENU1QJ,chess,80.61,3022,win,chesswarrior7197,77.02,3102,resigned,levonaronian,C55,Italian Game Two Knights Modern Bishops Opening...5.O O O O 6.a4 d6
efac9176-e4ff-11ec-85a4-78ac4409ff3c,1654456001,600+2,rapid,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3b4/5p2/1kB5/pp1K4/P1pP1P2/2P3P1/1P6/8 b - -,mC0Kgv!TvKZRKvTCltCTowRJfo9Rdm70m080eg?8cM09MT2TbsYQfe8eae5Oiq6EvBRKBr48gfOYtBKRe898feXPsdESdu80ofTLnD0TrlQIksIAlvPHvFY8fx82xoR0uJSJoJ28Fo8Rou07em7PJQTSQoP7mv70ox3NuLRLvCNFxLSRL6FwpwRY6EYRCL07ENR0LKWONv0ZvXOGKJZYXQYPqy,chess,89.68,2707,win,annawel,86.28,2657,resigned,chesswarrior7197,C42,Petrovs Defense Classical French Attack 5...Nf6
999dbf82-34f9-11e3-8000-000000010001,1525158193,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/2n5/p5pp/8/P3NkP1/3K4/8 w - -,lB!Tgv0SkA9zclWGowXPfo6Xeg8!lMz0bsTCM070dkCsks1LadZRveXoeo5ZfeZTouLDuoDwnwTCsuRJdcYQoD9Tef49iq01fv2MDtTvmv1vuv9vtKvrKQrjAJSJQ0!10JClcQlvgfvpfepvedjbdkvBkbBQJP3NPA1SbkSLAuLCklCv,chess,0.0,2763,resigned,yaacovn,0.0,2682,win,chesswarrior7197,E10,Indian Game East Indian Anti Nimzo Indian Variation
5d1e9300-34fa-11e3-8000-000000010001,1525158596,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3K4/3R4/1k3q2/8/8/8/8/8 w - -,mCYQlBZJbsJCsC!TCT2Tks7Jgm6EdrJrirEmfm5ZrzWOzHQHmH86Hm0ScDZPec9RDR7Rck?!owPJmv6ZheZ0eCTLCFJTvX!5XvRPdbOGpxGyBJyqjzSJba56aqTCvCLCqW0SF3PQWqJBzHQsqs6sklsr3NrjleBtwEjmefmjfe1TNLjbelbjldjbdlbhHPhbnvbjlstlsjl~vCdBjkBPktPrtBrxEMTMLMx?Bt?xtBx?Bt?7MJ7FtBFwBAwuJBSKBJKCJIucAHcbHQCBIJBCJIbrIHryQPCBHIyzIHzRPXRZXPZ7PXBAHPAIPQIHQYHGY67Z6YZJX6GPYZJL67PQZYQPYZLT,chess,0.0,2676,timeout,chesswarrior7197,0.0,2769,win,yaacovn,B16,Caro Kann Defense Bronstein Larsen Variation 6.c3 Qd5
a1f6fa02-34fb-11e3-8000-000000010001,1525158968,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3Q4/2KP1pk1/1pP3p1/6P1/1P5p/8/8/3q4 b - -,lB!Tgv0SmuWOkAXPft6XegZRbs90uC8!dm5QiqSKBJQBmdBvdvTZcuOGjz0MuM7MsH96vmZ9owM0mk9Zfc07tfGzqz4aca64ay4yky75yW5WHWXOnv!9gn2UpF98ftZTnu8ZAIOtIQZ7utTNwENDtADoAHoFHOFvWHvBHBKBCK70OXBtXYtlKR0TRZl~Z~T2EM3NJRNFRZ,chess,0.0,2775,win,yaacovn,0.0,2670,resigned,chesswarrior7197,A46,Indian Game Yusupov Rubinstein System
ae2f8702-34fc-11e3-8000-000000010001,1525159100,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/1p3ppp/3pb3/2p4r/p1PK3P/Pr1BP1P1/1PR2P2/2R5 w - c6,lB!TkA0KBKTCgv5Qbl9ziqClclzldl8!mu70ls98ftQKvK0KsK8KecZRck6SpFWGksGydeKIsB4OecOPckPrhcINowYI,chess,0.0,2664,resigned,chesswarrior7197,0.0,2781,win,yaacovn,A51,Budapest Gambit Fajarowicz Variation 4.Nf3 Nc6
1716fe8a-34fd-11e3-8000-000000010001,1525159327,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,7r/1p2n1p1/p3k3/4ppN1/4P2P/1PP5/1P2K1P1/3R4 b - -,lB!Tgv0SmuZJftYIks9Reg8!bl5QdmSKBIRIuC6ECJ7JlCTCtCJZfdZ0pxENmkNUcM1TCU3UkU47MuIunu0IgnIPUkQ0krPrirWOuC!1nm1Sd797ad7?xFTLvM,chess,0.0,2786,win,yaacovn,0.0,2659,resigned,chesswarrior7197,D05,Colle System 3...e6
c522a916-34fd-11e3-8000-000000010001,1525159677,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5k2/1QP5/3q1p2/4n1pp/4B2P/4P3/4K1P1/8 b - -,jrZJcj!Tmu2UnD92gv8!fm6EegYQpxEvmv5ZlB0SkA98blQIac46dm7GjsGPBIZIsBTClCJCvC87B2!2Cb7Zfd67dZ7ZxF3Ncd2!dZIZmlPYgnWGbCXPlBSKDKZKCvYInm!9vJIRBD92DBRTiqKZrzGzqzZKAIPIzITLBCLTCDT0IQ1TDB0RBW2VW4UMJCV24X29QY,chess,0.0,2670,win,chesswarrior7197,0.0,2775,resigned,yaacovn,A01,Nimzowitsch Larsen Attack Classical Variation...3.e3 g6 4.f4 Bg7
d456268c-34fe-11e3-8000-000000010001,1525160010,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4r1k1/5p1p/6pP/4PpP1/5n2/4Q3/8/2q3K1 w - -,lB!TmuYIksZJbl5QnD0SftXPgv6XvK9Reg8!dvQ0oEIBuB0UEMTZvN98lvZ9clWGtH80iy0YNEXOpFU0FNOHyH78NV2UEo8HKE9Zlu0LolGyvKRKDKHraqrAuDPHfvAQEnZPqaPAlmyqjrAPnEPZDlHzsAJAvLSLEuAslcQCmnZPBJPJuAYArACAne48cqzqaqskqaJDeuk~acAc,chess,0.0,2765,resigned,yaacovn,0.0,2680,win,chesswarrior7197,A45,Indian Game 2.e3 c5
e2f10d8c-34ff-11e3-8000-000000010001,1525160363,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/2p5/3p4/6p1/p2RPp1p/1b3P1P/1k4P1/2rBK3 w - -,lB!TkA0KBKTCgv5Qbl9ziqClvlzlclQKls70mu8!dkZRfmXPeg6Xnv1Lfe0MgnLDuC9TsKMKmfKInm48mdWGklGyacXQpx3VcsIKdc2Mcb!2fmT1md10stKTlsTsts0Kst2TtBKIdmTKedVNBl8!dhQZbkZSksPHskHAmdAsjsSrkc!5ljIsclKBdmNFhb5PlePQjlBKenskbjkjljKBjlBsltsjtljqlBQkneqjmdkc,chess,0.0,2674,resigned,chesswarrior7197,0.0,2771,win,yaacovn,A51,Budapest Gambit Fajarowicz Variation 4.Nf3 Nc6
eafd7ce4-3500-11e3-8000-000000010001,1525160727,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2Q3Q1/5pk1/5p1p/8/1p3q2/1p5P/6P1/6K1 b - -,lB!TgvXHmuWOkAHzft6Xeg0SdmYIblZRjr5Zcj90ad8!vM3VMCTClC7YtbZTCT0TnDIBuBOGDLSKBKRKbC47mvXCvC7dfdYPgf97d7P7CJ7PjKPuKT2TJduDdvDcfnclvmlDmvDlvmlDneDcmdcuefuDfgDugh!2pxundcnIcD23hp32DCIRpgRdgndlCmlBnvBsmuskunkLvwLKnDKswpskDw23wv32vE23EZ32ZE23ED32Dw23wR32AIkiIQikQYGyR7kcY~cDpgyr7!,chess,0.0,2777,win,yaacovn,0.0,2668,checkmated,chesswarrior7197,A46,Indian Game Polish Variation 3.e3 a6
0584259e-3502-11e3-8000-000000010001,1525160875,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r2r4/1p2k1p1/2p2p2/p1b1pPPb/2P1P3/PP3K2/1B2B3/R2R4 w - -,gv!TowZJfoYQeg6Elt5ZkAJAtA0Kbs9IvM8!MCTCsCI0jrZIcjICoC7dfd1Tgo97CvELmCLSjsWGvm0zsjzInDIRov3NDLS1iqRIpx!9wENExE90EM1N,chess,0.0,2662,resigned,chesswarrior7197,0.0,2783,win,yaacovn,A07,Kings Indian Attack Yugoslav Variation
79bec914-3502-11e3-8000-000000010001,1525161212,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/3kP3/6N1/8/3p4/8/2K5/8 b - -,lB!Tgv0SkAZJbsWOAIXPIPYPcD9RDR7Rmu8!ft6Xeg5Zac46iy3VdrTCpx1Lck2Mfc!2rqRqjq6sksCscs96s6X6vl2TlrOGtHT0rc0Rct6XnDZTtKR0HtX6gn6ZtkZ8oELExE0RnwRYDMVMKvTCkCJCvM8yMCyQClPHEMYRwDQ8uCHzqzGzDuRQlA8NMUNUAKQHKUzrutrjtkHABJSJCKAIkjJBKSIRS0RZjk,chess,0.0,2788,win,yaacovn,0.0,2657,resigned,chesswarrior7197,E10,Indian Game East Indian Anti Nimzo Indian Variation
8394fc28-3503-11e3-8000-000000010001,1525161529,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1R6/5pp1/4pk1p/2bn3P/1p2K1P1/8/8 b - -,gv!TkAXPjr6Xcj2Uow92fo8!egYIlBIBjB5QBjZJAJTJj2!2dl0Slj7TjT2Tbq97fc46gfQzfe6caczicAXOAB76qAizelzQBF67lc3NmCJscksmCKT0ARQKvK7RFyPHya0TKQOXovRQvQXQaWQJrzJApFmBklBQWXQzluSKXPTLPX1TnvzkulkBluBvXPvBPXHzX3zr3X,chess,0.0,2652,resigned,chesswarrior7197,0.0,2793,win,yaacovn,A15,English Opening Anglo Indian Kings Knight Variation
a378efe4-3504-11e3-8000-000000010001,1525161706,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/1p4P1/6K1/4BQ2/6kq/8 b - -,lB!Tgv2Umu92ft8!egZJjrYIcjIBuB5Qpx6LtLULvK0SblTClCLCKQXQks1Lnv9TvCLCfT7Tdm49afTUf929jc9RcuUwmnwngn!1oE1Uno3NsAWOAIR0rz0TiySKBKTKzHOHyHQHIQKYuINExEUMoxMDIgCugpDvpYJBYGBtQYtlY~l~6LvmEMdhxEhoENo4LEmnEDnmGP4!DumdutdePu!?NE?ptsedscdmclmfldfodv,chess,0.0,2575,win,yaacovn,0.0,2618,checkmated,chesswarrior7197,A48,Indian Game East Indian Colle System 4...O O 5.O O
0cf8fe00-3505-11e3-8000-000000010001,1525161855,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5R2/4K2k/7p/7P/8/8/8/8 b - -,gvYQmuZJlB!TkA6EAJQJbs0SftEvdv5Qpx90eg8!tbWOvd46iq2Ubt0RjzSKBKRKcjJBuBQBsCTCtCXHab7Tdt97ghBSjKTKtuKBuBSBCX65XC!2fdBSow2Tho7dbd57d7S7ovTKvu1LnDKRCv7SvXSYuBYSBuSYwEYJuvJYELULX6YS6OSBvnBkOHkqHtRJnuqAtAJAzHAIHPIPuBPQBKQZKLZ0LM01DL3VME10ED0TxFT1DK10LT01FN19KC98CD89DK98KS89T192S0231_,chess,0.0,2625,win,chesswarrior7197,0.0,2560,timeout,yaacovn,A04,Reti Opening Slav Invitation
82fd656e-3505-11e3-8000-000000010001,1525161960,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r3nkr1/5p1R/4p1p1/3pP1P1/pQ1P2P1/8/6KR/8 b - -,lB!Tmu0SgvZJfmYIegIBuB9Rks8!cM5Qbl3VMF7YFwRwpwXPmtWGdmQ5vK6OtO5OiyY0wEOYnDTZaeZKDK0ZjrPHlvHyryZyEMyAmuVNuD2UoENFfnGynpAspFY8em!2mpsagoajvljlDl9!F329lz,chess,0.0,2579,win,yaacovn,0.0,2616,resigned,chesswarrior7197,A45,Indian Game 2.e3 e6
da033a0a-3505-11e3-8000-000000010001,1525162098,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/3k4/8/8/5K2/8 w - -,owYQfoZJjr!Tcj2Ugv92eg8!jT2TlB5Zmu0KksKBsB98blWGacT0ve0qcbqRetZTdk6Lpx3Nfc7ZgpNFlf!2klFwnw8?tKRKBKTClBZSxFUMFN?Npg4?rzGzbzQIcICIBISKzXLSiyNxIBKBuBxVyG?4XHV?fu?5H545GO54ofS6uJ6OJYOfY4ft4P2TgntHnuTSBJSRuB1LPAHABARZABZRBALDwDMDAtDvtuvnunRJ,chess,0.0,2615,insufficient,chesswarrior7197,0.0,2581,insufficient,yaacovn,A00,Kings Fianchetto Opening
467e396e-3506-11e3-8000-000000010001,1525162246,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5k2/8/4K2p/3pP2P/2pN4/2P5/8/8 b - -,lBWOmuXHft6XuC!Tdm0SgvZJCKTZegYIksIAtk5Qbl3VfeHzlfzsjs7Yab45fwX4cu90pF87FNYWml7YuD5bebOGiy4XbHXOlcOHyHQ7kyZPck7XDcPykyWPwm?5owX7cq0qyqPHq0HZ0I7QIqZ0qy08mDQByGY6vB87GO6ZOyZ6BQ7ZyOZXOy54QGXZyz45zIZYI9Y79767GQ7YQ5Y5Dm5YmBYZgf1TnDTKDKZ0fm01mu2UwEUNEN10uD0ZDuZ0ul01lk10kj0ZjqZ0qz01zH10HQ01QR19RS,chess,0.0,2597,win,yaacovn,0.0,2606,timeout,chesswarrior7197,A40,Queens Pawn Opening St George Defense
c31117da-3506-11e3-8000-000000010001,1525162297,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r3r1k1/1p1nqppp/2p5/p2p4/P2P4/1PN1P2P/2bN1PP1/R4RK1 w - -,gvZJmuYQlB6EkA0SAJSJbs!Tfm5Zeg9RpxENdk8!iyWGjr98cqRqaq70qaNUmtTCtCUCvlCk,chess,0.0,2598,resigned,chesswarrior7197,0.0,2611,win,yaacovn,A06,Reti Opening 1...d5 2.e3 c6
e76cf41e-3506-11e3-8000-000000010001,1525162361,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r2q1r1k/pbp2Ppp/1p3b2/7Q/3P4/2PBP3/P5PP/R1B2RK1 b - -,lBXPmu6XnD!TgvTCftZJeg0SkA5ZbsZTvK9RdyTZAJCsjs8!JSZKDKRKS1!?ydKTdN,chess,0.0,2624,win,yaacovn,0.0,2590,resigned,chesswarrior7197,A40,English Defense
18e5bfd0-3507-11e3-8000-000000010001,1525162488,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/4pk2/7p/4P2P/1K3P2/1Bp5/8 b - -,muYQlBZJkA!Tbs6EfmEmgm0SegJAjrArdr7PclPrir5ZuC9zlu8!nv96sdz0djWGjA0zmDXHAKZKBKTZDtQIfdIAtzGza464dZAruB3NBj4iZliOltOQtrQAgn!3nmAkmfkApF3UfnAknwkArtAkjBkABPAstszsPGskGlHzlczrcjUVwDVUDuUVut2MowVUts1TKTMFwFUTsr,chess,0.0,2599,win,chesswarrior7197,0.0,2610,timeout,yaacovn,A00,Van t Kruijs Opening
7f6add94-3507-11e3-8000-000000010001,1525162621,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/6k1/4K3/8/8/8/8/8 b - -,lB!Tmu0SftYIksZJnDXPbl90gv8!dmWGuC6OtOJCOXCvlv4WXCIBvBTCmC0TcuWZec76BHT7dZ5ZhdZICA70HB97AH6XBQ7dcdXZdk09uI9IQBZHBHIgpx3Nkt!9tC90Hq1LCvNFqAgIAl0RiqRJjzGzqzI0sAJQAIPIzIQIlrIJrc2MctMDtDJKDUKTUFTKFUKTU0T0oE0TELTLxFLTvCT1FN1TNVTUV3U3CK32KS,chess,0.0,2610,insufficient,yaacovn,0.0,2599,insufficient,chesswarrior7197,A45,Indian Game 2.e3 e6 3.Bd3
ebe5dcb2-3507-11e3-8000-000000010001,1525162700,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3r4/pp3rkp/5qp1/5p2/2Q4P/3P2P1/PP2nPB1/2R3K1 w - -,gvYQpxZJow2Ufo92eg0Klt!0mC8!CJQJfe5Qbl1LkAKCAJCvovQBvo0JlrJYcuBQacYJrIJueu2Bdr!2uSBIcI6SrS7TSr91xF47IcQBrABm,chess,0.0,2591,resigned,chesswarrior7197,0.0,2622,win,yaacovn,A04,Reti Opening Slav Invitation
2c455ada-3508-11e3-8000-000000010001,1525162832,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/1Q2p3/3p4/1N1P4/2q4P/3k2PK/q7 w - -,lB!Tgv0SmuYIftIBuBZJegXPvK6OtO5OksOYcM9RnD3VMFR0KQ7ZQ0Z0DL86LS1Sbl2MFw?9dy6XlrTNwK9faf79f909yZ96Z1NDKDMD1DVNrc6!px!UDlUbiqWGgpGyctbftKNFlMfnKUnjMFjqF7qsU0yq76XW6ZWXZ6XW6Zqi0QWXQ7XOZ6OH6ZHz7QzrZYi~YPrkQzkl,chess,0.0,2609,timeout,yaacovn,0.0,2600,win,chesswarrior7197,A46,Indian Game Yusupov Rubinstein System 3...c5 4.Bd3 cxd4 5.exd4
96f69678-3508-11e3-8000-000000010001,1525162920,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4Rbk1/pp6/2n2p2/3q4/3P1Pp1/P4N2/1P3PK1/3R4 w - -,gvYQowZJfo2Ueg92lt!TmC8!CKTZtB1TKT0Tfe91kAZ9AJQJbs5Qdr6SpF1ZcDS1ad9SoxSDxZ7ZsbDSru3VbsUMFMVMiq48ut1Ngo29ehZ1sJNUtrUCheCJrJSDwD1Je8ME,chess,0.0,2592,resigned,chesswarrior7197,0.0,2620,win,yaacovn,A07,Kings Indian Attack 2...c6
