uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
8146977f-e672-11ec-85a4-78ac4409ff3c,1654614256,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r4rk1/1p3ppp/1b3n2/p2p2B1/P7/1NPQ1Nqb/1P3PP1/R4RK1 w - -,mC0SlBZJblYIgvIBvB!Tft9IBrIPdm5Qeg8!ks7YiyWGpxQKCJSJlvKtmt6xcMYw,chess,84.0,2537,resigned,drceltic,92.43,3066,win,grischuk,C07,French Defense Tarrasch Open Euwe Keres Line 4...cxd4 5.Nxd4 Nf6
fa0e47dd-e673-11ec-85a4-78ac4409ff3c,1654615130,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,K7/8/8/5k1p/R6P/8/8/8 b - -,lB2UmC92gvZRft5Qeg6Eks!Tbl8!pxEZlAT8fe0KcM1TMu!?iyWGdlQ0lkZSjzGzszRJCJ0Jul8RBKRAtATKvK7Fem9nmn2KAJSJlsFwsKwKaf?2yG48kIYQnlKCIBCBlB8mfnmegpebxF3NpwbrwprbBDbcnm2VDBcfm0fnBJQJ0XJBXZnlGOlizHiGZBGHByH5OW54pwV2wD49DC94CJ2TJQUMowMFwFTLQX4!W~!4X4,chess,86.83,3067,win,grischuk,82.11,2639,resigned,dedpihto_v_kozhanom_palto,B06,Modern Defense with 1 e4 2.d4
6709f2eb-e675-11ec-85a4-78ac4409ff3c,1654615605,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6r1/kp4r1/p1n1p1Np/q2pPp1P/2pP1P2/PnP2NR1/1PQ3R1/4K3 w - -,mC0SlBZJCKYIks5Qgv7PiqIAblQGab6Zdk!0pF3VfmPYlf06md6PcDZykm86fu65dyPymkGrFN54Dw90wFyPF0Y0vF7!oE08nD2UenUNEN1LFU?3bg32gwWOhg4WneP6uo60oF8Hgo0QFvHGenGPnePGenGPnePG,chess,94.43,2748,repetition,marcus_harvey,93.97,3061,repetition,grischuk,C02,French Defense Advance Paulsen Main Line 6...c4 7.Nbd2 Na5
e2eaa2a0-e676-11ec-85a4-78ac4409ff3c,1654616344,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/4k3/4p3/1p1p1ppB/1PpP4/2P1P1K1/8/8 b - -,lBZJgv!TcDYImu5Qbl6Eks0SdyEvlvWOvK46KQ7Zft6Qeg9RDMR0yd8!dv96vx3VMT0TnDXHiqQYoEZ0EMTMDM0Mgh1LfvMTag2MxNY2pFIAtkTUNU2UFMVMvx!2ho6?x?2?gh?2qyUVhV2VowVUyHOHjrUTwvT0rz0TvnTUnwUTkdTUdmUTmNT0NU0ZwvZ0vn0ZnwZ0UN0ZwvZ0vn0ZnoZ0ow0ZwxZ0xp0ZpgZ0gf0ZfnZ0nw,chess,93.8,3056,repetition,grischuk,94.09,2789,repetition,alexrustemov,D02,London System...5.Nbd2 Bg4 6.c3 e6
42c376be-e679-11ec-85a4-78ac4409ff3c,1654617373,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/2p5/1p6/pP1p4/P2Pk3/1KP4r/8/2b5 w - -,mC0SlBZJCJSJgv9Rft!0eg5Qks6Efe7Zjz8!iy0UpxELdkQ0bl98lf1TtLZLkL0LfuLucuWGzHU0vl!1gf3Nfm0Lmt2MlrLFeg1UulTLaeXPe848lcLDclULnvMExENEvELErcEwghFocmwEhgDvmcEwgfRDtkouluDuctwofevntnonehuDkt8utkumkrnvhxvCrqDcqrmjrqjpqrpx,chess,79.33,2706,resigned,ulises2013,87.49,3058,win,grischuk,C01,French Defense Exchange Variation 3...exd5 4.Bd3 Bd6 5.Nf3
b27a4a07-e67a-11ec-85a4-78ac4409ff3c,1654617929,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,7r/1p1k4/bBp1p3/2P1P1b1/2PPN3/1PK2p2/8/5R2 b - -,lBZJgv!TcD6LkAYQdr7PAIPrir5ObsOzayWGDYTCmuCsjsztftLteltHyG4GYG1Thc0SsAHOve8Zet90tz?4GP07ca70ls3Nnv2MuCJCvCTLCKLDpxMExENEah49hf0MztDvovEvtn9?nC,chess,86.56,3062,win,grischuk,80.46,2846,resigned,anon6121824,D02,London System 3...Bf5 4.c4
63a67803-e67c-11ec-85a4-78ac4409ff3c,1654618684,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2K5/1r6/1k6/8/8/8/8/8 w - -,mC0SlBZJbs!TcMJCsC90CT0TMT7TgvYIfH5ZksIBdBTBvB80ecZThe2UnD6ZHZTZDLSKoE1TEMTMLU3UBvMEvKZKeK0TKm48mo?FckWOiy8ukruxdlTLrzEwzIxplJLDogwoJtFEIPphtBDvBEhgEUgbPXo~UgbgjzvCzHOHyHCJXPJRsAgcPWcAHPRQPXAyW5QP56yA65AF54Fy45yW56WX,chess,86.18,2925,resigned,jospem,90.62,3067,win,grischuk,C11,French Defense Classical Burn Variation...6.Nxf6 Bxf6 7.Bxf6 Qxf6 8.Nf3
d239b3f7-e67d-11ec-85a4-78ac4409ff3c,1654619329,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/7P/5bbk/6p1/4BpP1/5P2/1p6/1K6 w - -,lB!TgvZJcDYImu5QblTNBINDuD2Uks9VowV2lrWGfH6xvMxLrBLZeg0KBv3VdJVMvM8!adZEnv7JdJQ0JlELwEL6feKDe02T0191M1!1lRT0HA12RJUMgo2TJlGyjzyrir0IrzI0AJ4qlkXPkmqspF0zFNstJCtlmlzlNVPHV3T2ofHzfmlsmt6StksTkbzrbcS1cbrjCL2VLC1U,chess,82.14,3056,timeout,grischuk,89.15,2956,win,parhamov,D02,Queens Pawn Opening Symmetrical Variation
543cb64e-e680-11ec-85a4-78ac4409ff3c,1654620487,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,Q5k1/6p1/6P1/4p2P/5PK1/4q3/8/8 b - -,lB!Tgv0SkAZJow9zclz0foYQdk8!pFJAkAXHAk6XbsWOsC5ZCTZTeg46jz3Viq7Pmu97vKTJuCJTluPYovOGKtGzqz64goTZfcZPCKPAksQIzIXvovYQvm1Ta474caTKa4Q4tK4imvi4vm4iulAKBKiJlu!1skHzktJQtAzrArQOrtOimvi4tC4GIQGsvoVNCv1!vC!1Cv1!vNsQNvQAFN09uDABop9IDuBKuIKIpoIKvEKTEC!1wE1!owTsCvsKvDKsDusYnDYQEMQJuvJLvELtEvtBMUBgvoguwESKo4,chess,80.49,3060,win,grischuk,77.48,2865,checkmated,fghsmn,E10,Indian Game East Indian Anti Nimzo Indian Variation
fbd28429-e681-11ec-85a4-78ac4409ff3c,1654621107,180+1,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2r4k/4R1q1/7p/p7/2P1QP2/6P1/P4PK1/8 b - -,gv!TowYIfo5QkAZJAJTJbs2Ueg92sJ7Jlt8!cu2jabjTdyJZfcXPvl6XlC45uIT2Iu96pF3VuD54gpZ7ox1LCIPIbXQBydWGmuBSdr4OFN!?NUSDuDOTce29eK7BpoIAtABRxLTLKLRULJUQrHQUJKUtHJtUJCUTKST2X090S0,chess,88.35,2942,win,rasmussvane,80.74,3049,timeout,grischuk,A05,Reti Opening Kings Indian Attack 2...c5 3.Bg2 Nc6
