uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
64ae6c80-35cc-11e3-8000-000000010001,1525208878,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/4k3/7K/8/8/8 b - -,lB!TkA0SbsZJAJTJgvYImuIBuBJsjs7Ycl9RftXPeg6Xpx5Zdm8!feRDvMZTlDYDmuDunu46ac97MvXCtO6YsA3VvlCXOXYXlrTCckXYec76iyCRrl1Lgn!1nm1TmtSKyGKCtmTSGPWPkjRAlAYAjPS0cA6AmlAyPjyqlm2MowLDwDMDuDqxjH0THKxqBJqtKCtJCKJKDKTKmvVNvwNFwF,chess,0.0,2709,insufficient,michaelq2d5,0.0,2858,insufficient,anishgiri,D35,Queens Gambit Declined Queens Knight Variation 3...Nf6
29ae3832-35d0-11e3-8000-000000010001,1525209741,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/1p3p2/4p1p1/Pk2Pn1p/2r2P1P/1K1p1P1R/3B4 w - -,mC2UlB92gvZRcu!TbsYQdlXHft6Eec8!uV5Zsm0KV2!2BKRKlu7PuPWPiqZIpxEvov97clTNluISkANDAHQImDSDtA7BdBIBul3NAJ4GJQNFlk2TkrGWrAT0hp0RphUMhp1TphBtAsWyQJyBJrtlrdRIjzIHqyHQsrDthftzrsQIdmzisjicmdctjstDfhBtsjIzhpts,chess,63.48959370065204,2824,resigned,anishgiri,94.02861855440355,2705,win,tigranlpetrosyan,B06,Modern Defense with 1 e4...3.Nf3 d6 4.Be3 Nf6
e786f5b2-35d3-11e3-8000-000000010001,1525210312,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2k5/1pp5/p7/5pp1/r7/3b1P2/KP4PP/R2N4 w - -,mC0Kgv5QfHWOHQZQlBKBdB7BvBQIBm6ZcD86bsZQnv!0ad7ded0UDw90de?7mD0TDU3UemTBhb1LCLULwn2MnBIBsdQHml78iy8mlcBtktHtbamkcbkAbiAy,chess,0.0,2303,resigned,evgenysharapov,0.0,2827,win,anishgiri,C68,Ruy Lopez Opening Morphy Defense Exchange Variation...6.Qxd4 Qxd4 7.Nxd4 c5 8.Ne2
d5a751b2-35d7-11e3-8000-000000010001,1525211431,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/7p/6p1/5kP1/5P2/1K6/3B4/8 b - -,mCZJCJ7JbsJRlB!Tgv6EpxENoENUvK5ZcDZKDKRPsHTJkAWOAJOHfo1TKw0KegPBdBKBwY8ZYPBtfd9RofRKftKjabUtdt4itrjKrH?5PuZYgo2UoviyHPKRbcYZxFyGPRZRuDRJD5GqvoXHcdJAEMTMFMHzdZzr5KqGnDGHKjHJZJAJovJSvCS1CK10KJ01js10JA0SArSLsl,chess,90.78,2844,win,anishgiri,85.85,2732,resigned,igorkovalenko,B01,Scandinavian Defense Mieses Kotrc Gubinsky Melts Defense...6.h3 Bh5 7.g4 Bg6 8.Ne5
c1b11f5a-35da-11e3-8000-000000010001,1525212026,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/p1rr4/8/R1RKbkp1/P7/2P2P2/8/8 w - -,lB!TgvZJcD6Lmu0Sbl90vK3Vfm5ZksYQoEL3pFTCFN8!KZ7ZlC3CnvC3mt3tdtQIecXHBI0IEMVMDM1TMDSKDw47NV2MtU!?dJIuckZ3U3?3JH91hp1Zkr3UiyZlph7?wKTKHKuDKSULSQ?5rAljV35?hVDKQIjXVO?3OGXYAJ3Z,chess,0.0,2725,resigned,korchmar_vasiliy,0.0,2859,win,anishgiri,D02,Queens Pawn Opening Symmetrical Variation
bf03f96e-35dd-11e3-8000-000000010001,1525212800,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/2R5/P4p2/3p4/1Kn2k2/8/8/R7 b - -,mCYIgvZRlBIBvB!TbsWOfm2Ucu92dl5Qnv6Zec8!cbXHBQZQuV2VlVHzsJQJCJOGmA7YdBGyhd96VlYPoE45EMTNjrPWBC6YluyrkrWuCu1TpF5XdB!1vDN2BC2Lux3NMVLVFNVENU1UCSULxvYArAXYbjYAS0ABjrEpvxpE0ZBJrzLDiyEKZYJdyGRJGOdaxqKAqa,chess,97.37434440602573,2874,win,anishgiri,90.92883125117837,2761,resigned,alexander_moskalenko,B70,Sicilian Defense Open Dragon Classical Variation 6...a6
d1d45ef8-3a1f-11e3-8000-000000010001,1525521404,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2rr4/p4b1k/1pp1p2p/3nPN1q/1P1P4/P3PQ2/5P1P/2R3RK w - -,lB!TkA0SowZJfo9zclz0gvYQeg5ZlDJAdkTJkAJDwD8!muZPAm6ZbsZ8fd1TacPJsC81iq46CIXPIC7ZCw97ox2UjzZ8wC3VghTLCw0Rdg!3vKRKDK80mv0FxLULwLFN,chess,0.0,2629,resigned,rethinking_fables,0.0,2882,win,anishgiri,E00,Catalan Opening...4.Bd2 Be7 5.Bg2 d5
085ea978-3a21-11e3-8000-000000010001,1525521656,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1Q4k1/2p3pp/5bq1/2Pp1n2/5p2/3P1N2/P4PPP/5NK1 b - -,mC0Kgv5QfHWOHy!Teg90feXHyr8!ltZRcl6SrS1Sbs78smTNmwNDlu8Uac91kAHzAIRJuDKDwf0TCJSJeSQ0dm0Lce49SO10OS98S080ml0eleTjezjTz5,chess,0.0,2889,win,anishgiri,0.0,2626,resigned,rethinking_fables,C88,Ruy Lopez Opening Morphy Defense Closed...7.Bb3 O O 8.d3 d6
24af15da-3a22-11e3-8000-000000010001,1525521769,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3rQ2k/pp4pp/8/2p1N1q1/7n/2PP2P1/PP3P2/R3R1K1 b - -,mCYIlt5Qbl!Tgv0SowZJfo90eg8!CKTZfe1TKT0Tlf98pFZ9fuSKvMTMoJ6SJS9SFMSMuAQBcM7MksBLdv47AKLFv1!?18,chess,0.0,2886,win,anishgiri,0.0,2766,resigned,manudavid2910,B20,Sicilian Defense 2.d3 Nc6
96875f1e-3a22-11e3-8000-000000010001,1525522032,180,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2r1r1k1/1Q3Rp1/7p/p7/2q2B2/4P3/P4P1P/5K2 w - -,lB!TkA0Sbs9zdkZJcD8!muYIBI5QgvTCAJSJft3VtCJCkCzsjs98Cy7tyr6SadtCrXSAvlColAohelhJleJAXQ46QXAsefsIdZWGZ1IA,chess,96.71784937573688,2666,resigned,bascheyaro,97.27801833989439,2897,win,anishgiri,E34,Nimzo Indian Defense Classical Noa Variation
274642cc-44c7-11ed-99dd-78ac4409ff3c,1664987635,900+2,rapid,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/7p/8/p1N2kP1/P1n4P/6K1/8/8 w - -,mC0SlBZJbs!TCKTZnDYIgv5Qcu90iq45BI0IuIZIjzIZft1Teg8!zHQ0KT2TvBZIgh91dN79ae6ZfvTLvw12eu!?sm56w292uw0UNvICtCJCvr2Tws6srsSKsYKBYZBtktCtZtUDtBTBmBDJBLJsLR?2RXsHqyHBhg2TgnTKnwBLwELuEvuAoEWGpFAlvoKDoxlAEMAPXIDLxwPAIrAPrIPAwvAKvwKA,chess,95.5,2765,repetition,anishgiri,95.15,2601,repetition,infernal_xam,C11,French Defense Classical Steinitz Boleslavsky Variation 7...Be7
57c85fe6-44cc-11ed-99dd-78ac4409ff3c,1664989996,900+2,rapid,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/7R/5kp1/3P4/4P1np/8/4KNr1/8 w - -,lB!TkA2Unv0SmCYIBJZRbs92ft8!gm5ZmwSJAJ3NegNFwhTNcuZKhnKtdt6ZiyWOab7GtlXHyHOHuVHzV2!2sdzrdsGzlM1TMuzBucTLfdBTde98clTBlBIBsm4yba84ay4yedyimBijntjiBrZydbyrbrLCvCNTrziagnTEnmaizjiytnEpjPyimeiaemagPRgoRZ2TZ3pEmvowvmwomvowvmwo,chess,94.59,2605,repetition,infernal_xam,95.15,2758,repetition,anishgiri,D70,Kings Indian Defense Alekhine Anti Grunfeld Variation 3...e6
b5b9d90b-44d2-11ed-99dd-78ac4409ff3c,1664991785,900+2,rapid,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2bk3r/4b2p/p3Pp2/B2N3B/2pP4/3n4/2r3PP/R4RK1 b - -,mC0SlBZJbs!TCKTZnDYIgv5QcuWOiq7YdlXPft90egIAtm1LKTZTvKPHmv45aeHzqz5zDLzjLSQzvdYGKZztZT2TdN87eaGzsJzluljklG,chess,86.7,2767,win,anishgiri,71.04,2600,checkmated,infernal_xam,C11,French Defense Classical Steinitz Boleslavsky Variation 7...a6
9ad6b39e-44d8-11ed-99dd-78ac4409ff3c,1664994290,900+2,rapid,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5r1k/3nq1pp/p1b5/P3p3/2r2p2/6R1/2P2PPP/2QR1BK1 w - -,mCYIgvZRlBIBvB!TbsWOcu0KBv90vlXHiyHzsJTJCJ8!lA5ZyG1Lay45ul5Hlz!?zR0RARHjRAjHfm6XegHJdcXQyqLDfd7MmfJIqxIAxwM0,chess,88.83,2595,resigned,infernal_xam,92.31,2775,win,anishgiri,B90,Sicilian Defense Open Najdorf English Attack 6...e5 7.Nf3 Be7
eb2d0e0a-24d0-11ee-a4d9-6cfe544c0428,1689619129,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/7Q/4pp2/5kp1/4q3/1P2n3/KP6/8 b - -,mCZJCJ7JbsJ7lB!Tgv2UcD92dl8!ec5QDV6EfmQzpFzJV2!2FNENsJ7Jcb47vKNmlm3NnvJSoE9?hgTJEN?NmnSTdeJDKETBnfNJiqXHEuJKedBud7WGghHzqzGzfAYIAHzrkrKJ7JDJhcuvHI0SIB1TcQvLQkUMBAJuAY2UbiLkY7kC7!UL!3LD3pDLp3LD3pDLp3,chess,74.45,3213,repetition,anishgiri,75.71,3114,repetition,jospem,B01,Scandinavian Defense Mieses Kotrc Variation...4.d4 Nf6 5.Nf3 g6
2cee8d22-24d1-11ee-a4d9-6cfe544c0428,1689619257,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/K7/q7/1q4k1/8/8 w - -,mCYIgvZRks!Tpx2Uft92tk8!lBIBsB5QegTZbsXPkr6OfeQGrk46cM3VMFGAdc98krOXckAGkt2TFw0SwDSKDVKBvBZItdIrir7ZVuXCsC8CdvZ0edRJdtTBuBGQadQBtBCBdB0egpeKvDKDBD6kpwkjDv1Tvt!1tJjrnvWGJZ1SZWrzxFGyW2yq2WzrwDPHoEHzFNUNENrjWyqiNVzrDwjbV3bhyCSLCyh3yGLUGq3XvDrjqij~iobLwvU1omXrmuruvuLEuCTLCK1UKSUNS0NF0SFwSTEDTSDESTLDTKDvKTvnT0n~08fv80EC07vt7YCAYPtrPGAy,chess,80.35,3108,checkmated,jospem,85.71,3235,win,anishgiri,B50,Sicilian Defense Delayed Alapin Variation...5.Bd3 Bg7 6.Bc2 O O 7.d4
7906883d-24d1-11ee-a4d9-6cfe544c0428,1689619389,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/5k2/8/6K1/8/8/8 w - -,mCZJCJ7JbsJ7lB!TgvYQcD6EfmEvmv0Seg9RDw8!smRwmw5Zks7Pdk47ad2Ufe98wfSKfuPOiqKBsBZPkrOyrsPJuJTJvJQJpF8Cow78gfyHfoCmemHmdlmCsvCvov8SlkSPjzPOks!9vDOSnvS0s692670Y7JYsqysAzHAyJZyzZXzBDuBzXWzHWZHKuDKGZBGLDuLGBCGqunqiCmiamuaWumWZmu1LumLDwD2TmCTLnwZdCKLTKmdgmogaomaymKyqKIqOIHOQHKQRKCRQDLTLCDLKDEKTEMT2MEQTEDTSDESKEMKSFN2VwFSTNU3UFETSvDSTMKV2Ev21vCTRKJRSJKSRKJRQJKQPKJPzCKzXJRX0KJ12RZ01Z121JKUMDL12LT21KLMELE1T,chess,0.0,3225,insufficient,anishgiri,0.0,3111,insufficient,jospem,B01,Scandinavian Defense Mieses Kotrc Variation...4.d4 Nf6 5.Nf3 c6
c8d28afb-24d1-11ee-a4d9-6cfe544c0428,1689619474,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/5pk1/2p3p1/3b4/3R3p/P6P/5PPK/5r2 w - -,mCYIgvZRks!Tpx2Uft92tk0Keg8!lBIBsBKBvB5QBQXQbs98feWGcDRJCJ8edeTJad6SDK2KeK75Km5jsCjKde47mv!2emJzCwKagpaTvuSJiqzkmk7RkIRSul3NIGNFwfTKpgKaGySelBaByBecgpcf,chess,0.0,3105,resigned,jospem,0.0,3243,win,anishgiri,B50,Sicilian Defense Delayed Alapin Variation...4.h3 g6 5.Bd3 Bg7 6.Bc2
fa637254-24d1-11ee-a4d9-6cfe544c0428,1689619556,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5k2/5p1p/3N2p1/4p3/1r2P3/7P/5PPK/8 w - -,lBZJgv!TkAJAmu0SfAWOegXHAm6XiyHzbl5Zjr90cj8!lAYIvKIBjBTJmv46acZIdm0Tfd70px97AGX4BI6IKA76ml2UuCJsdeTMlBMcecSKBu0YcszsusIGsGYGAG6svmsIrzIcgpcamOayOX4XGXyzXR!9,chess,71.27,3208,resigned,anishgiri,71.56,3116,win,jospem,D25,Queens Gambit Accepted 3.Nf3 Nf6 4.e3
2b31cd2c-24d2-11ee-a4d9-6cfe544c0428,1689619653,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/6pk/6Qp/3pP3/p1rq4/P4RRP/1P4PK/8 b - -,mCYIgvZRks!Tpx6ZftZQdm5Ztk0KlBIBsBKBvB90BQXQbs8!egWGky7YcuZPyrTZac0TiqYXfdTKnDKscsZTuBPZCK98gpRKDKTJrJQJsw8Sdf48mNZ9wv80NL9ULMXYMw3VvLGyfvYAwn0XL1AQ1L!3vwXYnvQkvEkCLvYAESCBSU,chess,0.0,3126,win,jospem,0.0,3178,resigned,anishgiri,B50,Sicilian Defense Delayed Alapin Variation 3...Nf6 4.h3 Bd7
64fc6a80-24d2-11ee-a4d9-6cfe544c0428,1689619791,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/7p/8/7q/5B1K/1k6/2b5 w - -,mCZJCJ7JbsJ7lB!TgvYQcu6Epx0SxETEuD7Pab9zfmPGeg5ZvKEKBKZKsC47dcz0cuKUDw8!Cs0IuvIBfd7Ziq97sCUKwKGKksBPdZ7ZbdZJCw2UdJQJgfKMfgMcmfcjvTjqsAqIAJIJTDJBDv!2wmBKvXKTXvTvov2TvDUMDMTMgoSKms1LovKCsCLCvCPnCvnPvo3VfHMNHONEOHEMHOMDOHDKHOKJOHJIH8Iz81P71!7M!1zI1!IR!1R01!07!i7YirYXriXPirPHriHGi!Gz!1zq1!WO!1qz1!zH!1HP1!PX!1XW1!WP!1PI1!Iz!1zs1!sB!1OG1!BK!1KT1!T2!i2UiAULAJMTJATKA!LD!1Du1!uB!1Bs1!sz!1Gy1!yq!1zI1!IR!iR0ir09ri92ir2TriTLirLDriKTirTMriDCirCBriBsi1sz1SzIS1IB1SBsS1sj1AMDAJDuJSulSJlcJSqiSJi~JCa4Cv4CoxCF,chess,0.0,3153,timeout,anishgiri,0.0,3135,win,jospem,B01,Scandinavian Defense Mieses Kotrc Variation...4.d4 Nf6 5.Nf3 c6
b7e0a905-24d2-11ee-a4d9-6cfe544c0428,1689619909,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2b3k1/5p2/2p1pPpQ/2p5/2P4P/1P1p1PK1/6P1/7r b - -,mCYIgv5Qks!TftZJCKTZtH0SHQXQlt90dm8!sAWGbsGyegZPfe6Ojryrir7ZcMOXM0Z0pF3VmlPZlD95Dl07lk7Pa4X4ebPzsm4XmDX6DN54gp4qbjzGkcqacDGsjmstmutbDE2UNDbhpwZ9DxhbEDbLDVJBumabvpLtnvtmpEmexn93wxBtET3TKTehnhbhxw,chess,0.0,3143,win,jospem,0.0,3131,resigned,anishgiri,B22,Alapin Sicilian Defense 2...Nc6 3.Nf3
fdd63565-24d2-11ee-a4d9-6cfe544c0428,1689620020,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/4k3/8/1n3pP1/4r3/5K2/8/8 w - -,mCZJCJ7JbsJ7lBYQgv!Tcu6EpxEvdv0Sec5Zcb7GoE90EMTJsJGJfoJvov86xFZPucPAksARbkRLFN2UvC?!nDLRCt7Ziy!7jzWONU3Uh309dh65cl9032092!90!2092390he09tU1U3Z7ZeSZ2sA56AI6ZSKRLBJQJKJZ6kt2ZtCLwCKZ0KBwLBt03zHOHyH3plG90IQXQHQphtmhcQY0RJHRYGYcYHJY0mv0SJI6ZIJZ0JHLBvEBHDLSCEvUL,chess,0.0,3112,resigned,anishgiri,0.0,3151,win,jospem,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.d4 c6
40b42090-24d3-11ee-a4d9-6cfe544c0428,1689620099,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1b3p1k/p2q2pp/3r4/1p6/5P1P/PP2Q1PK/1N1R4 w - -,mCYIgvZRks!Tpx2Uft92tk8!lBIBsBXPeg6Xbs0Sfe3VcD70sH97Hs5Zdl!3sHSKDpWOHsPHadZPkrPAlm46rA6ABKRKd707vKAYed78KEY0ET2TCKTKpK0KmtHzsb8QnvQIgpKJtmIR,chess,80.17,3142,resigned,jospem,88.26,3133,win,anishgiri,B50,Sicilian Defense Delayed Alapin Variation...5.Bd3 Bg7 6.Bc2 O O 7.d4
6eb7e9d7-24d3-11ee-a4d9-6cfe544c0428,1689620217,60,bullet,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1r3p2/rPR1pk2/3p4/3P2p1/1R1K2P1/5P2/8 w - -,lBZJgv!TcD0SmuXPbl6OfO5OksYQeg90fe8!dkOYpx46adY8DK8RKR0RuCJClCTCkC7Tiq97dtTDCmDLed3VvFLTFvTLmuRDueDRemLDowDLgo7Zve67mvLJvJQJqyZXdaWOev75tl!9lk90xFPHyHOHjzXYab56brYAvgABgmBAki6YiGYXmBRKBH2MFMVMovMEvm0TmtX5HqACzHCeHPedtmdcmlcflmfcGI5XmlcflmfaIQaimuiaqHaeuleflmfaHBKBsBaymtyOQROGRQGOQROGRQGO,chess,0.0,3133,repetition,anishgiri,0.0,3142,repetition,jospem,D02,London System
