uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
72102a8a-35bd-11e3-8000-000000010001,1525205413,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/2p3p1/2P2k1p/3P1P1P/5KP1/8/4q3 w - -,mC0SltZJdm!Tgv5QCKTZkAZPow9Ifo8!eg3VpF70bs97cDWOadQBvBIBAJSJfe6LmkLUsmBIkcYQiqPZtBIPmsZ9syPWjz9SDu1TKT0TyIWIzI79cj91jl49nDULunTUeK1TdeVNqy91yGS9K0TS01!1eK9ZKSLSljUtjXtdgpdmng1UXbSLbfmifOZTOfiGovGifmibmdbjdmjrmuryumLCvCJCgnTEpoULngyrgn2UngrbgnCungbCmvumgnEnonCvnvm~,chess,0.0,2402,resigned,princemurad09,0.0,2816,win,fabianocaruana,C00,French Defense Kings Indian Attack 2...d5 3.Qe2 Nf6 4.Nf3
8efa2d96-35c0-11e3-8000-000000010001,1525206258,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/4r3/8/8/6p1/3K2k1/2R5/4n3 w - -,lB!TcDZRgv5ZmuYIks2Upx92fm8!blXPeg6XiyTClCXCvlCQyG0KBKRKDp70GPWPdr3VmHQXlA0SadZTdRSLRP45ARXJRLJrP595LR29R1!1sA9Rfa57oER5goTCHQCTaGrAGIAJQJ7JI6JHpwHjovKCvo5wowjXxFUM6I1UIKXbFMVMwobzowzyKSyawoU1SK1UKSaGowGHS0Hbwobjowjl0Sldwod7ow7?nvCvuCU1SKvnKL1UCKTCwo?7KS78LKCTKmTES0ULofLDfoDLofLUmCUNfoNFCSFNofEVfnVLSKNUnv80KG0uvnuSnvLVGHSTvwTDHPUNP5VLwoNE5rLFopDnpgnmrsEDgfmisrMErzDwzrFvrjiafmaemte0jkve,chess,78.14,2796,resigned,fabianocaruana,83.84,2538,win,ladiesget2knowme,A45,Indian Game 2.Bf4 d6 3.Nf3
fe721b9e-35c4-11e3-8000-000000010001,1525207166,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/6pk/3R3p/4p1q1/1pP5/1P2QP2/2b3PP/r1B3K1 w - -,mCYIgv0SlBIBvBWOkA!Tbs9zdtZRBkzsts8!nvSKcM3VMF6Ssl70Fn5QfmTNegNDnuDmlmXHkqHzqkOGfdGyjr1LCLSLmlyrir4ada0TadTUlJ!3JQLkdRUNQP94uc4aPuNM,chess,84.18368692351827,2404,timeout,cukus,88.09971467690742,2798,win,fabianocaruana,B41,Sicilian Defense Kan Maroczy Bind Formation 5...Nf6 6.Nc3 Bb4 7.Qd3
14cda6da-35c8-11e3-8000-000000010001,1525207918,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5k2/2R5/4p2p/8/6p1/3KP3/8/8 b - -,mCYIgvZRlBIBvB!TbsWOcu0Siy90oERJCJTJsJ7Jhg5QfoJGks6ZBrGYdm8!rI96IZYZoCQGEMGAadZyCXAunuyFmn0MnFMFem45X656gEFTEy65dl5PsA!9AIPjljTjyOjKpx98OW1LIQ87WZ78mt3VtA2MZ3MExELEQYKY3Y89At,chess,91.48826308032798,2801,win,fabianocaruana,83.27938195022064,2475,resigned,grzechu96,B80,Sicilian Defense Open Scheveningen Variation 6.Be3 a6
64ae6d0c-35cc-11e3-8000-000000010001,1525209053,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5k2/8/6K1/5B2/8/8/7r/8 b - -,mC0Kgv5Qks!TlBKBCKTCdmCIsBISBJSBvBQBmC9zbsYIftZRKR89CD3Neg?VsC6Lcu2MDMBvovVUghUMuMLCM7Cvhg47fcXPiqzlcklDae7RtCvEjzIzqzEZpF92goWGovDKzGPGeg2TvuRPnvPrulKDlmZHmnDunougogGygnyqnwTKkY1LY0KR0SRICLqiSerqeaIJLUHAUNJBNUAJwEJvEMqGMTGOTMvJFNBsNVOGMTGOT2OW2TJ!V3!3U3sjaiji3!ij!1js1SWGT2sBS!BK2?KT!3GM3!M2!3T13b19b32M3CMNC390?2NM2?093tM!?3!wtLwvLCvDCtDF3UFxtLx?LS?pSL,chess,97.16701157366957,2635,agreed,verdenotte,96.27121481055953,2796,agreed,fabianocaruana,C44,Ponziani Opening Jaenisch Counterattack 4.d4 exd4 5.e5 Ne4 6.Qe2
2a46cea8-35d0-11e3-8000-000000010001,1525209646,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3rkb2/p1R3p1/4Q3/3pP1Pq/3P4/6P1/5P2/1R4K1 b - -,gvYQmCZJCK6ElB0Sks5Zbl46pxEvlv!0ft0UegQIow7PxFIBsBU0cu0QvMQ7M3PjdN?!tU90abjibXiOfb1UNU71uM67XYOmUS1MS!Z9FMmN3909!S,chess,74.13033704534357,2802,win,fabianocaruana,34.52333558202057,2602,resigned,bryakin_mikhail,B10,Caro Kann Defense 2.Nf3
e786f5d0-35d3-11e3-8000-000000010001,1525210554,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,7K/8/8/4p3/4P3/4kP2/8/8 w - -,lB!TgvZJkAJAmu0SfAYIegWOBI9Id787iq70blXHAm6XjzIRcj5ZlrXJrGZPac?6vKRKjKPAGAJAmA6AcAHAfc46KBTZnvSKBIZIcA0RuCOGAs6QzIQIstRQpF3Nt7QH7ZHyZ1yq12Gygnqz2XIHXZyqZdqioEH5EN5?nw?!wxzrNVrkdhkjFNi~hajaxFajV3!?FM?3MU3?NVjsU2?4V3sB3~4?2?Bu,chess,0.0,2677,resigned,miterryble,0.0,2809,win,fabianocaruana,D02,Queens Pawn Opening Symmetrical Variation
d5a751c6-35d7-11e3-8000-000000010001,1525211461,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2rQ4/2P3qp/r4k2/1BQ1pp2/1P5P/6P1/4KP2/8 b - -,mCYIgv0SlBIBvBWOft7Yeg!TdmZRkA2Ubs92fd8!px5QcuTZBv2sjsSKtkZIdl6Sad47vMS6xF1TMv6EdbY0lJESvl7ZlrIrirSJAJQ7sA71rz96ktZYuPYZmuTLCLKCtmULuw!9PB1KAI0TwD68IQZ2bcXHow9!gfT1QY1ZBKRKDl86JR2UlJUScQ!2JI2TQOCumHZ2RZumfmSOZ~,chess,91.95903728594168,2816,win,fabianocaruana,79.68863472915882,2683,resigned,platy3,B42,Sicilian Defense Kan Modern Variation...6.O O Nf6 7.Qe2 d6 8.c4
c1b11f64-35da-11e3-8000-000000010001,1525211818,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2rr2k1/p3npp1/1p5p/3pp1q1/2P1B3/P3P3/1PQ1R1PP/3R2K1 w - -,lB!TkA0Sbs9zdk8!iqzsksZRcM3VMF5ZmuXPgm6Xad70skYIms97nvIBdBZKfm46egKUFT0TfdSKBlU0mtTMlmXvsCvCtCRJ,chess,0.0,2712,resigned,michaelq2d5,0.0,2823,win,fabianocaruana,E32,Nimzo Indian Defense Classical Variation...5.a3 Bxc3 6.Qxc3 d6 7.Bg5
bf03f95a-35dd-11e3-8000-000000010001,1525212734,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/6Q1/p7/1p6/4B3/8/PPP5/1K6 b - -,mCYIgvZRlBIBvB!TbsWOcu0KBr6Sdl5Znv90ecXHoEZPEMTZpF46cb8!sJSJCJPAleAueuZIrI6Ift98dg09FNKCtCIJMU!?U18KNV2MvD70DKJKuB01gM9VMKRKBKV2h3?!3212K2,chess,90.94,2834,win,fabianocaruana,78.86,2867,resigned,oparingrigoriy,B90,Sicilian Defense Open Najdorf English Attack...7.Nb3 Be6 8.Qd2 Nbd7 9.f3
