uuid,end_time,time_control,time_class,rated,initial_setup,fen,tcn,rules,white_accuracy,white_rating,white_result,white_username,black_accuracy,black_rating,black_result,black_username,opening,opening_name
ee1cc0a8-3977-11e3-8000-000000010001,1525467683,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/5k2/8/8/8/5K2/8/8 b - -,lBZJkAJAgv!Tmu0SfAYIeg5QbsWOiy90dmIBuBQBvB7BfdBEmETEAmEKcDKUDw6ZsHOHdZHyZX8!mvyqXr4yjq96px3Vvm64mtU9tHyqrq4qaq0qgf9UfmU0Ht0JwK!9owVNxF2UtC90mvqRKBRzCt0RtHzsBWRKH8KT8QszWBT0BWzRWBJzQHzJHAJYBPY8PBRzvm8RAtRLBKzRKsRIsKIPKsLRsz0ZzRZRtHR0HyPImfSKfmKCnvCvmv1Lyr0TryT0yHIRHyRYyH0THyYwvwUMFMTMydNFwxLDdvMUxFUTFNT1NE19vJDvJ191Ev,chess,0.0,2772,insufficient,salem-ar,0.0,2755,insufficient,dominguezonyoutube,D26,Queens Gambit Accepted Classical Defense 6.O O Nc6 7.Nc3 a6
b400ee6e-397a-11e3-8000-000000010001,1525468198,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4k3/5p2/3RbP1R/p3N1r1/1p4B1/6KP/P1r5/8 b - -,mCYIgvZRlBIBvB!TbsWOcM0SnD3VMF7PdlPjabjqCKRKDK2MKTMFfm5ZegqGghFxoxGMltZItA6Zmv46Am9Rbe89vNXHfgMDgEDpmpRphpHzsCICeC6IEFSKBvIkpwOGvKZSCB?!NE98BR!MFV,chess,0.0,2763,win,dominguezonyoutube,0.0,2764,resigned,salem-ar,B96,Sicilian Defense Open Najdorf Variation...10.Rb1 Qa3 11.e5 dxe5 12.fxe5
eca1c714-397c-11e3-8000-000000010001,1525468833,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/5p2/1p1R2p1/p1pP2P1/P1P1B2p/1P1K2kP/8/5r2 b - -,mCYIgvZRlBIBvB!TbsWOfm0KBr90cu6SsJ5Zdt8!egSJCJ46kAT8tl3VrG6YlzZIad0MuIRIzP8RfeY6P7M7GrKCnv98vC8CrlC8mE8ede6Yjr2UEv!9lCY0gfRCvC7YowYRiyOGCt0YfoVNovY6px92em2Ttk6?ktNFwETMtk?4ktMTtk45kt54tk47ktTMtk74kt4Om8OPtkRw80PTvuXPkCwR0ZRDutDKZXMDX0KR0XRKX0KR0ZDwEMTfZR,chess,0.0,2772,win,salem-ar,0.0,2755,resigned,dominguezonyoutube,B92,Sicilian Defense Open Najdorf Opocensky Variation...9.Nd5 Nbd7 10.Qd3 O O
a69a32d0-397f-11e3-8000-000000010001,1525469171,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r3qrk1/4bp2/3ppn1Q/p7/1p1NP2P/7R/PPP3P1/1K1R1B2 b - -,mCYIgvZRlBIBvB!Tbs5QcM0SdlWOec90nv8!cbQBlBXHpF6XBlHzsmOGmB3VMV2VlVXChx78vC,chess,0.0,2763,win,dominguezonyoutube,0.0,2764,resigned,salem-ar,B66,Sicilian Defense Open Classical Richter Rauzer Variation...7.Qd2 a6 8.O O O Be7 9.f3
1bba37ee-3981-11e3-8000-000000010001,1525469669,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2b4k/6p1/7p/4P3/1N2P3/2pr1N1P/6P1/2R4K b - -,mC0Kgv5QfHWOHy!Teg90ltZRks8!bl98fe09pxXHyk6XiyQ5jz5Zlr45cuYIyHOHaWIzszRJrGX4dbJBul7PWZTZkr3VbiPTvpZPefPynDyslsBsDKTPgh9zr1!?1858Gr4XpvPuikX6rB87BQutkt7tQztuzJutfcHzJz,chess,0.0,2772,win,salem-ar,0.0,2755,resigned,dominguezonyoutube,C78,Ruy Lopez Opening Morphy Defense Closed Martinez Variation...7.c3 O O 8.Nbd2 Re8 9.Re1
39889c6e-3983-11e3-8000-000000010001,1525470102,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r6r/2Q3pp/p2p4/2k1q3/Pp2n3/8/1PP3P1/1K1R3R b - -,mCYIgvZRlBIBvB!TbsWOpFXHiyHzsJ6XfA5ZcM0SJTZTdm90ecTCAS0MFM7MnDMDcb1SBSDKmE8ZSIZYEZYPZXPIXY,chess,0.0,2763,win,dominguezonyoutube,0.0,2764,checkmated,salem-ar,B90,Sicilian Defense Open Najdorf Variation 6.h4
1101a1f8-3985-11e3-8000-000000010001,1525470634,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1r3pk1/1p1R1n2/1P4p1/2P1p1P1/4R3/2r1BP2/5K2 b - -,mCYIgvZRlBIBvB!TbsWOfm0KBr90cu6SsJ5Zdt8!egSJCJ46kAT8tl3VrG6Ylz0MuMVMacKCfeZKmf8Tiq70zlMElBKZjz96cs2Uec!2fm0KBKZKsuXPGQKQJQYQcdOGowGzqz64zHQYdRYXpxExwEUMux4ixuikgfkcfockofkcfockof,chess,0.0,2764,repetition,salem-ar,0.0,2763,repetition,dominguezonyoutube,B92,Sicilian Defense Open Najdorf Opocensky Variation...9.Nd5 Nbd7 10.Qd3 O O
3f807c0a-3987-11e3-8000-000000010001,1525471170,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3k4/R6p/4P1p1/3N4/1pK5/p3P2P/6P1/3r4 b - -,mCYQlBZJCK6Lgv0SfmQIcu5Zeg!0kAJAbqAsqH0JHsJunu90BJ8!pxSJdJLSJC7Pmt2UtAPzAS1Sad47CzIzsCZICI0Ign!1d797nm1!vM7JMvI0fc!1cYJGvM18MSGiYXijmtWGSY87YJGyX0yq0WjbKSbdtA,chess,0.0,2771,win,dominguezonyoutube,0.0,2756,timeout,salem-ar,B12,Caro Kann Defense Advance Short Variation with 4 Nf3...6.Be3 Nd7 7.O O Ne7
621394b2-3989-11e3-8000-000000010001,1525471671,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/4Rp2/6p1/pp2Pr1p/8/8/4rPK1/5R2 w - -,lBZJgv!TkAJAbsWOmCXHfm0Sdk6XcM90ad5ZBJSJCKTCM070sJXJdJCIeg8!jrArirISmt2UtCZPJd47daSBkj0zvB7BCvPyjkyIabBlkc97pxOGxF3NcezFbcISeuFMuMSMcYltfbMvovtvYI7lbfvrIYlmY0rvgovL,chess,0.0,2748,resigned,salem-ar,0.0,2779,win,dominguezonyoutube,D24,Queens Gambit Accepted Showalter Variation
59bc5950-398b-11e3-8000-000000010001,1525472016,180+2,blitz,True,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5rk1/Q4ppp/3p4/3Bp3/4P2P/5K1R/1r1q2P1/R7 w - -,mCYIgv5QlBIBvB!Tbs0KBHZRcMWOHqXHsJ90MT0TksTMqkQ0pFMVkz8!iyHydyOGfH0JzJ6SHQ45jzGzszSJQJ7PhxVlelPnltnBtm5zyWzjmvBl,chess,0.0,2770,resigned,dominguezonyoutube,0.0,2757,win,salem-ar,B33,Sicilian Defense Open Pelikan and Sveshnikov Chelyabinsk Variation...12.Nc2 Ne7 13.h4 Bh6
